STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2020-01-07,BCIC,Bank JTrust Indonesia Tbk.,450.0,0.0,0.0,450.0,0,0.0,33.741,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BCIP,Bumi Citra Permai Tbk.,60.0,61.0,58.0,60.0,916800,54470400.0,54.546,0.0,60.0,28200,J,59.0,50000,B,3.85,2.26,1.06,0.0
2020-01-07,BDMN,Bank Danamon Indonesia Tbk.,3860.0,3900.0,3850.0,3870.0,1456200,5636930000.0,2.186,0.0,3900.0,10700,J,3870.0,10100,B,3.85,2.26,1.06,0.0
2020-01-07,BEEF,Estika Tata Tiara Tbk.,384.0,394.0,382.0,386.0,1030500,400086400.0,113.53,0.0,386.0,463300,J,384.0,67000,B,3.85,2.26,1.06,0.0
2020-01-07,BEEF-W,Waran Seri I Estika Tata Tiara Tbk.,45.0,46.0,40.0,43.0,266600,11300200.0,4300.0,0.0,43.0,19500,J,41.0,52500,B,3.85,2.26,1.06,0.0
2020-01-07,BEKS,Bank Pembangunan Daerah Banten Tbk.,50.0,50.0,50.0,50.0,4300,215000.0,217.307,0.0,50.0,376718100,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BELL,Trisula Textile Industries Tbk.,525.0,525.0,525.0,525.0,63100,33127500.0,350.0,0.0,525.0,66000,J,520.0,36000,B,3.85,2.26,1.06,0.0
2020-01-07,BEST,Bekasi Fajar Industrial Estate Tbk.,204.0,206.0,200.0,202.0,12880500,2612595800.0,118.824,0.0,202.0,56800,J,200.0,1903400,B,3.85,2.26,1.06,0.0
2020-01-07,BFIN,BFI Finance  Indonesia Tbk.,570.0,580.0,570.0,570.0,128700,73362000.0,2920.98,0.0,575.0,16500,J,570.0,3600,B,3.85,2.26,1.06,0.0
2020-01-07,BGTG,Bank Ganesha Tbk.,63.0,64.0,61.0,62.0,223200,13849100.0,60.195,0.0,63.0,147200,J,62.0,381100,B,3.85,2.26,1.06,0.0
2020-01-07,BHIT,MNC Investama Tbk.,62.0,63.0,61.0,62.0,26650900,1654708400.0,181.314,0.0,63.0,5117700,J,62.0,172400,B,3.85,2.26,1.06,0.0
2020-01-07,BIKA,Binakarya Jaya Abadi Tbk.,192.0,192.0,192.0,192.0,100,19200.0,19.2,0.0,191.0,100,J,190.0,300,B,3.85,2.26,1.06,0.0
2020-01-07,BIMA,Primarindo Asia Infrastructure Tbk.,50.0,50.0,50.0,50.0,600,30000.0,12.286,0.0,50.0,1055600,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BINA,Bank Ina Perdana Tbk.,860.0,860.0,810.0,815.0,448400,366241000.0,460.463,0.0,825.0,500,J,815.0,600,B,3.85,2.26,1.06,0.0
2020-01-07,BIPI,Astrindo Nusantara Infrastruktur Tbk.,50.0,50.0,50.0,50.0,2300,115000.0,35.715,0.0,50.0,34313000,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BIPI-W,Waran Seri II Astrindo Nusantara Infrast,9.0,9.0,8.0,8.0,1143800,9464200.0,800.0,0.0,9.0,884700,J,8.0,5074600,B,3.85,2.26,1.06,0.0
2020-01-07,BIPP,Bhuwanatala Indah Permai Tbk.,50.0,0.0,0.0,50.0,0,0.0,20.851,0.0,50.0,7893300,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BIPP-W2,Waran Seri IV Bhuwanatala Indah Permai T,1.0,0.0,0.0,1.0,0,0.0,100.0,0.0,0.0,0,J,2.0,100,B,3.85,2.26,1.06,0.0
2020-01-07,BIRD,Blue Bird Tbk.,2660.0,2670.0,2620.0,2650.0,594600,1572012000.0,40.77,0.0,2650.0,36200,J,2640.0,10000,B,3.85,2.26,1.06,0.0
2020-01-07,BISI,BISI International Tbk.,1050.0,1050.0,1030.0,1050.0,89000,92576000.0,525.0,0.0,1050.0,36000,J,1040.0,600,B,3.85,2.26,1.06,0.0
2020-01-07,BJBR,Bank Pembangunan Daerah Jawa Barat dan B,1270.0,1285.0,1230.0,1230.0,12649100,15823814500.0,205.0,0.0,1235.0,73000,J,1230.0,20500,B,3.85,2.26,1.06,0.0
2020-01-07,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,675.0,685.0,675.0,680.0,5003300,3394069000.0,158.14,0.0,685.0,1510100,J,680.0,148500,B,3.85,2.26,1.06,0.0
2020-01-07,BKDP,Bukit Darmo Property Tbk,63.0,61.0,57.0,58.0,2800,161700.0,48.334,0.0,60.0,900,J,58.0,2300,B,3.85,2.26,1.06,0.0
2020-01-07,BKSL,Sentul City Tbk.,81.0,83.0,81.0,83.0,45982900,3787378600.0,5.736,0.0,84.0,10524800,J,83.0,13197700,B,3.85,2.26,1.06,0.0
2020-01-07,BKSL-W,Waran Seri I Sentul City Tbk.,16.0,16.0,15.0,15.0,1904000,28881900.0,1500.0,0.0,16.0,1727600,J,15.0,1452400,B,3.85,2.26,1.06,0.0
2020-01-07,BKSW,Bank QNB Indonesia Tbk.,159.0,155.0,152.0,152.0,16800,2556900.0,348.784,0.0,173.0,2200,J,152.0,11900,B,3.85,2.26,1.06,0.0
2020-01-07,BLTA,Berlian Laju Tanker Tbk,50.0,0.0,0.0,50.0,0,0.0,0.658,0.0,50.0,95774100,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BLTZ,Graha Layar Prima Tbk.,3000.0,0.0,0.0,3000.0,0,0.0,200.0,0.0,3750.0,100,J,3030.0,100,B,3.85,2.26,1.06,0.0
2020-01-07,BLUE,Berkah Prima Perkasa Tbk.,500.0,525.0,505.0,510.0,85700,44086000.0,392.308,0.0,525.0,2700,J,510.0,3000,B,3.85,2.26,1.06,0.0
2020-01-07,BMAS,Bank Maspion Indonesia Tbk.,364.0,358.0,350.0,358.0,3400,1200400.0,111.875,0.0,358.0,12500,J,342.0,100,B,3.85,2.26,1.06,0.0
2020-01-07,BMRI,Bank Mandiri (Persero) Tbk.,7600.0,7725.0,7575.0,7600.0,35447800,269864935000.0,2290.075,0.0,7625.0,85400,J,7600.0,3452400,B,3.85,2.26,1.06,7725.0
2020-01-07,BMSR,Bintang Mitra Semestaraya Tbk,105.0,109.0,89.0,106.0,212800,22627200.0,21.2,0.0,106.0,10000,J,102.0,1600,B,3.85,2.26,1.06,0.0
2020-01-07,BMTR,Global Mediacom Tbk.,336.0,346.0,336.0,342.0,8704700,2981244800.0,278.366,0.0,344.0,444300,J,342.0,6072800,B,3.85,2.26,1.06,0.0
2020-01-07,BNBA,Bank Bumi Arta Tbk.,314.0,336.0,314.0,316.0,324300,103101800.0,197.5,0.0,318.0,28700,J,316.0,500,B,3.85,2.26,1.06,0.0
2020-01-07,BNBR,Bakrie & Brothers Tbk,50.0,50.0,50.0,50.0,129100,6455000.0,0.172,0.0,50.0,48888800,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BNGA,Bank CIMB Niaga Tbk.,940.0,950.0,935.0,950.0,1018900,962526000.0,7.015,0.0,955.0,80300,J,950.0,109600,B,3.85,2.26,1.06,0.0
2020-01-07,BNII,Bank Maybank Indonesia Tbk.,210.0,218.0,208.0,210.0,930200,199570400.0,2.503,0.0,212.0,82000,J,210.0,39800,B,3.85,2.26,1.06,0.0
2020-01-07,BNLI,Bank Permata Tbk.,1250.0,1260.0,1250.0,1255.0,11775800,14764784000.0,13.665,0.0,1260.0,6008000,J,1255.0,837000,B,3.85,2.26,1.06,0.0
2020-01-07,BOGA,Bintang Oto Global Tbk.,1330.0,1340.0,1330.0,1340.0,8531200,11370974500.0,1300.971,0.0,1340.0,22000,J,1335.0,2400,B,3.85,2.26,1.06,0.0
2020-01-07,BOLA,Bali Bintang Sejahtera Tbk.,308.0,310.0,306.0,308.0,19300,5945600.0,176.0,0.0,308.0,44300,J,306.0,1700,B,3.85,2.26,1.06,0.0
2020-01-07,BOLT,Garuda Metalindo Tbk.,850.0,850.0,845.0,850.0,91200,77336500.0,154.546,0.0,850.0,40200,J,845.0,200,B,3.85,2.26,1.06,0.0
2020-01-07,BORN,Borneo Lumbung Energi & Metal Tbk.,50.0,0.0,0.0,50.0,0,0.0,4.274,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BOSS,Borneo Olah Sarana Sukses Tbk.,193.0,200.0,180.0,194.0,1311700,246484200.0,48.5,0.0,194.0,358500,J,187.0,25000,B,3.85,2.26,1.06,0.0
2020-01-07,BPFI,Batavia Prosperindo Finance Tbk.,1310.0,1310.0,1310.0,1310.0,50000,65500000.0,1397.036,0.0,1310.0,225500,J,1225.0,125700,B,3.85,2.26,1.06,0.0
2020-01-07,BPII,Batavia Prosperindo Internasional Tbk.,10000.0,0.0,0.0,10000.0,0,0.0,2000.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-01-07,BPTR,Batavia Prosperindo Trans Tbk.,92.0,92.0,87.0,91.0,10500,915900.0,91.0,0.0,91.0,8800,J,88.0,3000,B,3.85,2.26,1.06,0.0
2020-01-07,BRAM,Indo Kordsa Tbk.,8700.0,8750.0,8700.0,8700.0,900,7837500.0,338.594,0.0,9900.0,100,J,8700.0,100,B,3.85,2.26,1.06,0.0
2020-01-07,BRIS,Bank BRIsyariah Tbk.,324.0,324.0,316.0,318.0,6319400,2018923200.0,62.353,0.0,318.0,141200,J,316.0,392500,B,3.85,2.26,1.06,0.0
2020-01-07,BRMS,Bumi Resources Minerals Tbk.,52.0,53.0,52.0,52.0,23172600,1209415400.0,8.189,0.0,52.0,1464200,J,51.0,21907800,B,3.85,2.26,1.06,0.0
2020-01-07,BRNA,Berlina Tbk.,1030.0,0.0,0.0,1030.0,0,0.0,772.81,0.0,1025.0,10400,J,925.0,2100,B,3.85,2.26,1.06,0.0
2020-01-07,BRPT,Barito Pacific Tbk.,1305.0,1355.0,1285.0,1325.0,71855600,95425793000.0,518.125,0.0,1325.0,223400,J,1320.0,368500,B,3.85,2.26,1.06,1310.0
2020-01-07,BRPT-W,Waran Seri I Barito Pacific Tbk.,900.0,975.0,850.0,900.0,21300,18892000.0,90000.0,0.0,920.0,100,J,855.0,1100,B,3.85,2.26,1.06,0.0
2020-01-07,BSDE,Bumi Serpong Damai Tbk.,1280.0,1280.0,1245.0,1250.0,12635200,15837189000.0,244.856,0.0,1250.0,259200,J,1245.0,353500,B,3.85,2.26,1.06,1270.0
2020-01-07,BSIM,Bank Sinarmas Tbk.,580.0,535.0,505.0,535.0,2400,1245500.0,364.892,0.0,535.0,19200,J,530.0,3000,B,3.85,2.26,1.06,0.0
2020-01-07,BSIM-W3,Waran Seri III Bank Sinarmas Tbk.,38.0,36.0,25.0,36.0,13300,344000.0,3600.0,0.0,34.0,4000,J,27.0,10000,B,3.85,2.26,1.06,0.0
2020-01-07,BSSR,Baramulti Suksessarana Tbk.,1895.0,1875.0,1810.0,1860.0,2200,4077500.0,95.385,0.0,1860.0,800,J,1500.0,100,B,3.85,2.26,1.06,0.0
2020-01-07,BSWD,Bank Of India Indonesia Tbk.,1750.0,0.0,0.0,1750.0,0,0.0,1306.653,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
