STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2020-02-07,ALTO,Tri Banyan Tirta Tbk.,388.0,408.0,330.0,396.0,33879300,13145159400.0,197.846,0.0,396.0,39000,J,390.0,200,B,3.85,2.26,1.06,0.0
2020-02-07,AMAG,Asuransi Multi Artha Guna Tbk.,304.0,0.0,0.0,304.0,0,0.0,289.524,0.0,304.0,13700,J,278.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,AMAR,Bank Amar Indonesia Tbk.,430.0,436.0,420.0,426.0,231300,98713800.0,244.828,0.0,426.0,700,J,424.0,121400,B,3.85,2.26,1.06,0.0
2020-02-07,AMFG,Asahimas Flat Glass Tbk.,3300.0,3280.0,3200.0,3280.0,6000,19361000.0,133.878,0.0,3290.0,1200,J,3250.0,4000,B,3.85,2.26,1.06,0.0
2020-02-07,AMIN,Ateliers Mecaniques D Indonesie Tbk.,402.0,400.0,400.0,400.0,2000,800000.0,312.5,0.0,402.0,24000,J,400.0,3000,B,3.85,2.26,1.06,0.0
2020-02-07,AMOR,Ashmore Asset Management Indonesia Tbk.,2470.0,2480.0,2460.0,2470.0,9300,22898000.0,130.0,0.0,2480.0,23400,J,2470.0,1200,B,3.85,2.26,1.06,0.0
2020-02-07,AMRT,Sumber Alfaria Trijaya Tbk.,805.0,820.0,800.0,800.0,2477000,1981620000.0,2041.39,0.0,820.0,2900,J,800.0,1000000,B,3.85,2.26,1.06,0.0
2020-02-07,ANDI,Andira Agro Tbk.,50.0,50.0,50.0,50.0,25100,1255000.0,125.0,0.0,50.0,19975900,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,ANJT,Austindo Nusantara Jaya Tbk.,860.0,0.0,0.0,860.0,0,0.0,71.667,0.0,850.0,17500,J,650.0,2000,B,3.85,2.26,1.06,0.0
2020-02-07,ANTM,Aneka Tambang Tbk.,735.0,740.0,720.0,730.0,27156200,19803359000.0,481.309,0.0,730.0,2638900,J,725.0,307000,B,3.85,2.26,1.06,730.0
2020-02-07,APEX,Apexindo Pratama Duta Tbk.,232.0,0.0,0.0,232.0,0,0.0,14.853,0.0,232.0,13800,J,202.0,1100,B,3.85,2.26,1.06,0.0
2020-02-07,APIC,Pacific Strategic Financial Tbk.,700.0,700.0,695.0,700.0,88000,61537000.0,744.555,0.0,700.0,2600,J,695.0,117400,B,3.85,2.26,1.06,0.0
2020-02-07,APII,Arita Prima Indonesia Tbk.,206.0,199.0,199.0,199.0,5000,995000.0,90.455,0.0,199.0,50300,J,161.0,2800,B,3.85,2.26,1.06,0.0
2020-02-07,APLI,Asiaplast Industries Tbk.,165.0,170.0,158.0,166.0,33900,5392200.0,138.334,0.0,166.0,29200,J,165.0,700,B,3.85,2.26,1.06,0.0
2020-02-07,APLN,Agung Podomoro Land Tbk.,157.0,160.0,156.0,158.0,6149100,972767000.0,43.288,0.0,159.0,306500,J,158.0,2143100,B,3.85,2.26,1.06,0.0
2020-02-07,APOL,Arpeni Pratama Ocean Line Tbk.,50.0,0.0,0.0,50.0,0,0.0,16.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,APOL-W2,Waran Seri II Arpeni Pratama Ocean Line,29.0,0.0,0.0,29.0,0,0.0,2900.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,ARGO,Argo Pantes Tbk,825.0,0.0,0.0,825.0,0,0.0,20.729,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,ARII,Atlas Resources Tbk.,735.0,0.0,0.0,735.0,0,0.0,49.0,0.0,735.0,26300,J,690.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,ARKA,Arkha Jayanti Persada Tbk.,1995.0,2000.0,1990.0,1995.0,1101000,2193630000.0,845.339,0.0,1995.0,2500,J,1920.0,200,B,3.85,2.26,1.06,0.0
2020-02-07,ARMY,Armidian Karyatama Tbk.,50.0,0.0,0.0,50.0,0,0.0,16.667,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,ARNA,Arwana Citramulia Tbk.,460.0,470.0,446.0,462.0,2206800,1017769800.0,3140.081,0.0,462.0,182900,J,452.0,67800,B,3.85,2.26,1.06,0.0
2020-02-07,ARTA,Arthavest Tbk,300.0,310.0,310.0,310.0,1800,558000.0,179.825,0.0,362.0,100,J,310.0,200,B,3.85,2.26,1.06,0.0
2020-02-07,ARTI,Ratu Prabu Energi Tbk,50.0,50.0,50.0,50.0,4300,215000.0,12.252,0.0,50.0,162870600,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,ARTO,Bank Artos Indonesia Tbk.,3450.0,3450.0,3350.0,3400.0,9400,31936000.0,2575.758,0.0,3450.0,2500,J,3400.0,7000,B,3.85,2.26,1.06,0.0
2020-02-07,ASBI,Asuransi Bintang Tbk.,298.0,0.0,0.0,298.0,0,0.0,226.221,0.0,296.0,1400,J,232.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,ASDM,Asuransi Dayin Mitra Tbk.,1000.0,1000.0,1000.0,1000.0,1300,1300000.0,295.378,0.0,1120.0,200,J,1000.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,ASGR,Astra Graphia Tbk.,960.0,955.0,950.0,955.0,11900,11308000.0,198.002,0.0,955.0,1900,J,945.0,900,B,3.85,2.26,1.06,0.0
2020-02-07,ASII,Astra International Tbk.,6500.0,6550.0,6400.0,6400.0,13918700,89607540000.0,4576.758,0.0,6425.0,178600,J,6400.0,109100,B,3.85,2.26,1.06,6550.0
2020-02-07,ASJT,Asuransi Jasa Tania Tbk.,126.0,130.0,123.0,124.0,266300,34299000.0,82.667,0.0,127.0,11500,J,123.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,ASMI,Asuransi Kresna Mitra Tbk.,1345.0,1345.0,1335.0,1345.0,128300,172072000.0,2490.741,0.0,1345.0,3000,J,1335.0,8000,B,3.85,2.26,1.06,0.0
2020-02-07,ASRI,Alam Sutera Realty Tbk.,196.0,198.0,190.0,191.0,3395400,652137700.0,181.905,0.0,194.0,110800,J,191.0,436400,B,3.85,2.26,1.06,0.0
2020-02-07,ASRM,Asuransi Ramayana Tbk.,2020.0,0.0,0.0,2020.0,0,0.0,788.161,0.0,2020.0,100,J,1800.0,1400,B,3.85,2.26,1.06,0.0
2020-02-07,ASSA,Adi Sarana Armada Tbk.,600.0,615.0,590.0,605.0,5713800,3428379000.0,155.129,0.0,605.0,782200,J,595.0,363900,B,3.85,2.26,1.06,0.0
2020-02-07,ATIC,Anabatic Technologies Tbk.,650.0,0.0,0.0,650.0,0,0.0,92.858,0.0,685.0,100,J,492.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,AUTO,Astra Otoparts Tbk.,1180.0,1200.0,1165.0,1165.0,717500,840502500.0,1053.632,0.0,1170.0,51100,J,1165.0,104100,B,3.85,2.26,1.06,0.0
2020-02-07,BABP,Bank MNC Internasional Tbk.,50.0,50.0,50.0,50.0,200,10000.0,57.389,0.0,50.0,29614700,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BABP-W3,Waran Seri IV Bank MNC Internasional Tbk,34.0,40.0,25.0,38.0,11300,294600.0,3800.0,0.0,34.0,10000,J,22.0,4500,B,3.85,2.26,1.06,0.0
2020-02-07,BABP-W4,Waran Seri V Bank MNC Internasional Tbk.,11.0,13.0,11.0,11.0,804300,9625300.0,1100.0,0.0,12.0,1947400,J,11.0,255200,B,3.85,2.26,1.06,0.0
2020-02-07,BACA,Bank Capital Indonesia Tbk.,310.0,0.0,0.0,310.0,0,0.0,228.555,0.0,0.0,0,J,236.0,10000,B,3.85,2.26,1.06,0.0
2020-02-07,BACA-W2,Waran Seri III Bank Capital Indonesia Tb,100.0,0.0,0.0,100.0,0,0.0,10000.0,0.0,0.0,0,J,1.0,500000,B,3.85,2.26,1.06,0.0
2020-02-07,BAJA,Saranacentral Bajatama Tbk.,73.0,75.0,72.0,72.0,891600,64870100.0,28.8,0.0,73.0,200,J,72.0,176100,B,3.85,2.26,1.06,0.0
2020-02-07,BALI,Bali Towerindo Sentra Tbk.,865.0,910.0,830.0,910.0,3700,3207000.0,1137.5,0.0,910.0,7500,J,800.0,6500,B,3.85,2.26,1.06,0.0
2020-02-07,BAPA,Bekasi Asri Pemula Tbk.,51.0,54.0,52.0,53.0,28700,1545600.0,35.334,0.0,54.0,25000,J,53.0,7900,B,3.85,2.26,1.06,0.0
2020-02-07,BAPI,Bhakti Agung Propertindo Tbk.,50.0,50.0,50.0,50.0,7000,350000.0,33.334,0.0,50.0,67532000,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BAPI-W,Waran Seri I Bhakti Agung Propertindo Tb,5.0,6.0,5.0,5.0,14680700,74217900.0,500.0,0.0,6.0,26266100,J,4.0,62949000,B,3.85,2.26,1.06,0.0
2020-02-07,BATA,Sepatu Bata Tbk.,615.0,625.0,625.0,625.0,100,62500.0,8106.356,0.0,620.0,21300,J,580.0,50000,B,3.85,2.26,1.06,0.0
2020-02-07,BAYU,Bayu Buana Tbk,1125.0,0.0,0.0,1125.0,0,0.0,138.768,0.0,1120.0,9500,J,1050.0,200000,B,3.85,2.26,1.06,0.0
2020-02-07,BBCA,Bank Central Asia Tbk.,33700.0,33900.0,33525.0,33800.0,16521800,558253642500.0,19314.286,0.0,33825.0,152100,J,33800.0,43400,B,3.85,2.26,1.06,33550.0
2020-02-07,BBHI,Bank Harda Internasional Tbk.,108.0,109.0,105.0,109.0,54200,5708000.0,87.2,0.0,110.0,17100,J,106.0,2000,B,3.85,2.26,1.06,0.0
2020-02-07,BBKP,Bank Bukopin Tbk.,208.0,212.0,204.0,210.0,6554000,1361377200.0,62.298,0.0,210.0,251000,J,208.0,629200,B,3.85,2.26,1.06,0.0
2020-02-07,BBLD,Buana Finance Tbk.,428.0,0.0,0.0,428.0,0,0.0,170.095,0.0,428.0,2600,J,402.0,3000,B,3.85,2.26,1.06,0.0
2020-02-07,BBMD,Bank Mestika Dharma Tbk.,2340.0,0.0,0.0,2340.0,0,0.0,169.566,0.0,0.0,0,J,1755.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,BBNI,Bank Negara Indonesia (Persero) Tbk.,7350.0,7400.0,7350.0,7350.0,19617100,144684830000.0,35.351,0.0,7375.0,405100,J,7350.0,123500,B,3.85,2.26,1.06,7400.0
2020-02-07,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,4550.0,4580.0,4540.0,4550.0,133042500,605427583000.0,5200.0,0.0,4550.0,3074700,J,4540.0,10711700,B,3.85,2.26,1.06,4580.0
2020-02-07,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,50.0,0.0,0.0,50.0,0,0.0,21.74,0.0,50.0,886400,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BBTN,Bank Tabungan Negara (Persero) Tbk.,1850.0,1870.0,1830.0,1845.0,20020700,36979646000.0,240.653,0.0,1845.0,204500,J,1840.0,112500,B,3.85,2.26,1.06,1850.0
2020-02-07,BBYB,Bank Yudha Bhakti Tbk.,292.0,294.0,290.0,294.0,13700,4024600.0,299.329,0.0,294.0,30800,J,278.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,BCAP,MNC Kapital Indonesia Tbk.,147.0,148.0,145.0,146.0,232500,34159000.0,414.044,0.0,146.0,15000,J,145.0,10000,B,3.85,2.26,1.06,0.0
2020-02-07,BCIC,Bank JTrust Indonesia Tbk.,450.0,0.0,0.0,450.0,0,0.0,33.741,0.0,0.0,0,J,560.0,600,B,3.85,2.26,1.06,0.0
2020-02-07,BCIP,Bumi Citra Permai Tbk.,50.0,50.0,50.0,50.0,16600,830000.0,45.455,0.0,50.0,753100,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BDMN,Bank Danamon Indonesia Tbk.,3590.0,3620.0,3570.0,3580.0,682300,2454400000.0,2.022,0.0,3580.0,800,J,3570.0,59800,B,3.85,2.26,1.06,0.0
2020-02-07,BEEF,Estika Tata Tiara Tbk.,380.0,380.0,364.0,370.0,1365900,504904800.0,108.824,0.0,368.0,56400,J,366.0,32300,B,3.85,2.26,1.06,0.0
2020-02-07,BEEF-W,Waran Seri I Estika Tata Tiara Tbk.,46.0,48.0,43.0,43.0,61600,2655900.0,4300.0,0.0,44.0,11600,J,43.0,68200,B,3.85,2.26,1.06,0.0
2020-02-07,BEKS,Bank Pembangunan Daerah Banten Tbk.,50.0,50.0,50.0,50.0,1400,70000.0,217.307,0.0,50.0,373824700,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BELL,Trisula Textile Industries Tbk.,550.0,550.0,550.0,550.0,57100,31405000.0,366.667,0.0,555.0,31200,J,550.0,4700,B,3.85,2.26,1.06,0.0
2020-02-07,BEST,Bekasi Fajar Industrial Estate Tbk.,175.0,179.0,171.0,172.0,7907100,1376434800.0,101.177,0.0,174.0,1240000,J,172.0,533500,B,3.85,2.26,1.06,0.0
2020-02-07,BFIN,BFI Finance  Indonesia Tbk.,550.0,560.0,540.0,550.0,100500,55174500.0,2818.49,0.0,555.0,50000,J,550.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,BGTG,Bank Ganesha Tbk.,51.0,53.0,51.0,52.0,298100,15335400.0,50.486,0.0,52.0,146300,J,51.0,2395000,B,3.85,2.26,1.06,0.0
2020-02-07,BHIT,MNC Investama Tbk.,65.0,66.0,64.0,65.0,3837300,249555100.0,190.087,0.0,65.0,721200,J,64.0,1014600,B,3.85,2.26,1.06,0.0
2020-02-07,BIKA,Binakarya Jaya Abadi Tbk.,195.0,0.0,0.0,195.0,0,0.0,19.5,0.0,184.0,4000,J,171.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,BIMA,Primarindo Asia Infrastructure Tbk.,50.0,50.0,50.0,50.0,1000,50000.0,12.286,0.0,50.0,236100,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BINA,Bank Ina Perdana Tbk.,870.0,915.0,860.0,915.0,1651000,1497772500.0,516.961,0.0,920.0,53000,J,915.0,4300,B,3.85,2.26,1.06,0.0
2020-02-07,BIPI,Astrindo Nusantara Infrastruktur Tbk.,50.0,50.0,50.0,50.0,2800,140000.0,35.715,0.0,50.0,52802700,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BIPI-W,Waran Seri II Astrindo Nusantara Infrast,9.0,9.0,8.0,9.0,72000,576200.0,900.0,0.0,9.0,4926900,J,8.0,3127500,B,3.85,2.26,1.06,0.0
2020-02-07,BIPP,Bhuwanatala Indah Permai Tbk.,50.0,0.0,0.0,50.0,0,0.0,20.851,0.0,50.0,3065900,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BIPP-W2,Waran Seri IV Bhuwanatala Indah Permai T,1.0,0.0,0.0,1.0,0,0.0,100.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BIRD,Blue Bird Tbk.,2460.0,2480.0,2440.0,2470.0,563400,1387977000.0,38.0,0.0,2480.0,38900,J,2470.0,12800,B,3.85,2.26,1.06,0.0
2020-02-07,BISI,BISI International Tbk.,1000.0,1000.0,990.0,1000.0,17800,17758000.0,500.0,0.0,1000.0,42500,J,990.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,BJBR,Bank Pembangunan Daerah Jawa Barat dan B,1040.0,1065.0,1025.0,1035.0,8313900,8709187500.0,172.5,0.0,1045.0,19000,J,1035.0,9538700,B,3.85,2.26,1.06,0.0
2020-02-07,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,640.0,650.0,635.0,650.0,3967800,2552832000.0,151.163,0.0,650.0,1765900,J,645.0,97100,B,3.85,2.26,1.06,0.0
2020-02-07,BKDP,Bukit Darmo Property Tbk,58.0,59.0,56.0,56.0,2400,135000.0,46.667,0.0,59.0,1300,J,56.0,7800,B,3.85,2.26,1.06,0.0
2020-02-07,BKSL,Sentul City Tbk.,58.0,59.0,57.0,58.0,45816600,2659613200.0,4.008,0.0,58.0,361900,J,57.0,24333000,B,3.85,2.26,1.06,0.0
2020-02-07,BKSL-W,Waran Seri I Sentul City Tbk.,14.0,14.0,13.0,13.0,2200500,28618600.0,1300.0,0.0,14.0,1116000,J,13.0,432500,B,3.85,2.26,1.06,0.0
2020-02-07,BKSW,Bank QNB Indonesia Tbk.,164.0,164.0,130.0,164.0,600,94000.0,376.32,0.0,164.0,1200,J,152.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,BLTA,Berlian Laju Tanker Tbk,50.0,50.0,50.0,50.0,1500,75000.0,0.658,0.0,50.0,96046700,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BLTZ,Graha Layar Prima Tbk.,3150.0,0.0,0.0,3150.0,0,0.0,210.0,0.0,3300.0,100,J,2410.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,BLUE,Berkah Prima Perkasa Tbk.,530.0,545.0,525.0,530.0,136200,73055000.0,407.693,0.0,540.0,6000,J,530.0,7700,B,3.85,2.26,1.06,0.0
2020-02-07,BMAS,Bank Maspion Indonesia Tbk.,226.0,278.0,220.0,220.0,10600,2654400.0,68.75,0.0,226.0,100,J,224.0,3500,B,3.85,2.26,1.06,0.0
2020-02-07,BMRI,Bank Mandiri (Persero) Tbk.,7700.0,7750.0,7675.0,7725.0,43219300,333128315000.0,2327.74,0.0,7725.0,8608800,J,7700.0,502400,B,3.85,2.26,1.06,7675.0
2020-02-07,BMSR,Bintang Mitra Semestaraya Tbk,87.0,90.0,85.0,85.0,46900,4060800.0,17.0,0.0,88.0,5400,J,85.0,11800,B,3.85,2.26,1.06,0.0
2020-02-07,BMTR,Global Mediacom Tbk.,358.0,360.0,348.0,352.0,5962200,2102157200.0,286.505,0.0,352.0,244100,J,350.0,413700,B,3.85,2.26,1.06,0.0
2020-02-07,BNBA,Bank Bumi Arta Tbk.,316.0,314.0,310.0,314.0,179900,56023000.0,196.25,0.0,314.0,44300,J,310.0,39400,B,3.85,2.26,1.06,0.0
2020-02-07,BNBR,Bakrie & Brothers Tbk,50.0,0.0,0.0,50.0,0,0.0,0.172,0.0,50.0,69892700,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BNGA,Bank CIMB Niaga Tbk.,890.0,900.0,875.0,875.0,2948300,2597697000.0,6.461,0.0,885.0,15000,J,875.0,2134000,B,3.85,2.26,1.06,0.0
2020-02-07,BNII,Bank Maybank Indonesia Tbk.,202.0,202.0,200.0,202.0,307500,61508000.0,2.407,0.0,202.0,101500,J,200.0,65400,B,3.85,2.26,1.06,0.0
2020-02-07,BNLI,Bank Permata Tbk.,1205.0,1205.0,1195.0,1205.0,7413400,8908296500.0,13.12,0.0,1210.0,262800,J,1205.0,17700,B,3.85,2.26,1.06,0.0
2020-02-07,BOGA,Bintang Oto Global Tbk.,1575.0,1580.0,1560.0,1580.0,30364900,47736438000.0,1533.981,0.0,1580.0,7800,J,1575.0,40000,B,3.85,2.26,1.06,0.0
2020-02-07,BOLA,Bali Bintang Sejahtera Tbk.,266.0,268.0,258.0,260.0,16200,4213000.0,148.572,0.0,260.0,800,J,258.0,3900,B,3.85,2.26,1.06,0.0
2020-02-07,BOLT,Garuda Metalindo Tbk.,820.0,830.0,810.0,825.0,101800,83787500.0,150.0,0.0,825.0,19400,J,820.0,300,B,3.85,2.26,1.06,0.0
2020-02-07,BOSS,Borneo Olah Sarana Sukses Tbk.,131.0,135.0,130.0,131.0,456400,59971500.0,32.75,0.0,131.0,36100,J,130.0,206000,B,3.85,2.26,1.06,0.0
2020-02-07,BPFI,Batavia Prosperindo Finance Tbk.,1310.0,0.0,0.0,1310.0,0,0.0,1397.036,0.0,1310.0,224900,J,1225.0,124400,B,3.85,2.26,1.06,0.0
2020-02-07,BPII,Batavia Prosperindo Internasional Tbk.,10000.0,0.0,0.0,10000.0,0,0.0,2000.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BPTR,Batavia Prosperindo Trans Tbk.,91.0,94.0,90.0,92.0,22400,2035800.0,92.0,0.0,92.0,70100,J,84.0,5000,B,3.85,2.26,1.06,0.0
2020-02-07,BRAM,Indo Kordsa Tbk.,6500.0,0.0,0.0,6500.0,0,0.0,252.973,0.0,7750.0,100,J,6525.0,200,B,3.85,2.26,1.06,0.0
2020-02-07,BRIS,Bank BRIsyariah Tbk.,316.0,326.0,316.0,324.0,3480400,1118427200.0,63.53,0.0,324.0,974400,J,322.0,3900,B,3.85,2.26,1.06,0.0
2020-02-07,BRMS,Bumi Resources Minerals Tbk.,50.0,50.0,50.0,50.0,94200,4710000.0,7.875,0.0,50.0,36176400,J,0.0,0,B,3.85,2.26,1.06,0.0
2020-02-07,BRNA,Berlina Tbk.,1020.0,0.0,0.0,1020.0,0,0.0,765.307,0.0,1045.0,10400,J,925.0,2100,B,3.85,2.26,1.06,0.0
2020-02-07,BRPT,Barito Pacific Tbk.,1240.0,1270.0,1235.0,1265.0,58846600,73600096000.0,494.663,0.0,1265.0,593800,J,1260.0,146100,B,3.85,2.26,1.06,1240.0
2020-02-07,BRPT-W,Waran Seri I Barito Pacific Tbk.,1000.0,0.0,0.0,1000.0,0,0.0,100000.0,0.0,950.0,15000,J,805.0,500,B,3.85,2.26,1.06,0.0
2020-02-07,BSDE,Bumi Serpong Damai Tbk.,1195.0,1215.0,1175.0,1195.0,10949900,13118623500.0,234.082,0.0,1210.0,135000,J,1195.0,333100,B,3.85,2.26,1.06,1180.0
2020-02-07,BSIM,Bank Sinarmas Tbk.,510.0,555.0,510.0,555.0,200,106500.0,378.533,0.0,510.0,35700,J,500.0,1000,B,3.85,2.26,1.06,0.0
2020-02-07,BSIM-W3,Waran Seri III Bank Sinarmas Tbk.,40.0,38.0,11.0,38.0,2800,76100.0,3800.0,0.0,37.0,2200,J,32.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,BSSR,Baramulti Suksessarana Tbk.,1870.0,1890.0,1800.0,1870.0,1100,2040500.0,95.898,0.0,1870.0,100,J,1790.0,100,B,3.85,2.26,1.06,0.0
2020-02-07,BSWD,Bank Of India Indonesia Tbk.,1750.0,0.0,0.0,1750.0,0,0.0,1306.653,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
