STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2019-10-22,BKDP,Bukit Darmo Property Tbk,55.0
2019-10-22,BKSL,Sentul City Tbk.,119.0
2019-10-22,BKSL-W,Waran Seri I Sentul City Tbk.,24.0
2019-10-22,BLTA,Berlian Laju Tanker Tbk,50.0
2019-10-22,BLUE,Berkah Prima Perkasa Tbk.,480.0
2019-10-22,BMAS,Bank Maspion Indonesia Tbk.,288.0
2019-10-22,BMRI,Bank Mandiri (Persero) Tbk.,6850.0
2019-10-22,BMSR,Bintang Mitra Semestaraya Tbk,85.0
2019-10-22,BMTR,Global Mediacom Tbk.,392.0
2019-10-22,BNBA,Bank Bumi Arta Tbk.,320.0
2019-10-22,BNBR,Bakrie & Brothers Tbk,50.0
2019-10-22,BNGA,Bank CIMB Niaga Tbk.,985.0
2019-10-22,BNII,Bank Maybank Indonesia Tbk.,220.0
2019-10-22,BNLI,Bank Permata Tbk.,1195.0
2019-10-22,BOGA,Bintang Oto Global Tbk.,795.0
2019-10-22,BOLA,Bali Bintang Sejahtera Tbk.,360.0
2019-10-22,BOLT,Garuda Metalindo Tbk.,875.0
2019-10-22,BOSS,Borneo Olah Sarana Sukses Tbk.,585.0
2019-10-22,BPFI,Batavia Prosperindo Finance Tbk.,1155.0
2019-10-22,BPTR,Batavia Prosperindo Trans Tbk.,107.0
2019-10-22,BRIS,Bank BRIsyariah Tbk.,392.0
2019-10-22,BRMS,Bumi Resources Minerals Tbk.,50.0
2019-10-22,BRNA,Berlina Tbk.,1075.0
2019-10-22,BRPT,Barito Pacific Tbk.,940.0
2019-10-22,BRPT-W,Waran Seri I Barito Pacific Tbk.,520.0
2019-10-22,BSDE,Bumi Serpong Damai Tbk.,1420.0
2019-10-22,BSIM,Bank Sinarmas Tbk.,580.0
2019-10-22,BSIM-W3,Waran Seri III Bank Sinarmas Tbk.,50.0
2019-10-22,BSSR,Baramulti Suksessarana Tbk.,1755.0
2019-10-22,BTEK,Bumi Teknokultura Unggul Tbk,71.0
2019-10-22,BTON,Betonjaya Manunggal Tbk.,210.0
2019-10-22,BTPN,Bank BTPN Tbk.,3150.0
2019-10-22,BTPS,Bank Tabungan Pensiunan Nasional Syariah,3620.0
2019-10-22,BUDI,Budi Starch & Sweetener Tbk.,101.0
2019-10-22,BUKK,Bukaka Teknik Utama Tbk.,1895.0
2019-10-22,BULL,Buana Lintas Lautan Tbk.,193.0
2019-10-22,BULL-W,Waran Seri II Buana Lintas Lautan Tbk.,100.0
2019-10-22,BULL-W2,Waran Seri IV Buana Lintas Lautan Tbk.,30.0
2019-10-22,BUMI,Bumi Resources Tbk.,84.0
2019-10-22,BUVA,Bukit Uluwatu Villa Tbk.,84.0
2019-10-22,BVIC,Bank Victoria International Tbk.,166.0
2019-10-22,BWPT,Eagle High Plantations Tbk.,119.0
2019-10-22,BYAN,Bayan Resources Tbk.,16500.0
2019-10-22,CAKK,Cahayaputra Asa Keramik Tbk.,100.0
2019-10-22,CAKK-W,Waran Seri I Cahayaputra Asa Keramik Tbk,25.0
2019-10-22,CAMP,Campina Ice Cream Industry Tbk.,412.0
2019-10-22,CANI,Capitol Nusantara Indonesia Tbk.,161.0
2019-10-22,CARS,Industri dan Perdagangan Bintraco Dharma,224.0
2019-10-22,CASA,Capital Financial Indonesia Tbk.,392.0
2019-10-22,CASS,Cardig Aero Services Tbk.,595.0
2019-10-22,CCSI,Communication Cable Systems Indonesia Tb,282.0
2019-10-22,CEKA,Wilmar Cahaya Indonesia Tbk.,1620.0
2019-10-22,CENT,Centratama Telekomunikasi Indonesia Tbk.,81.0
2019-10-22,CFIN,Clipan Finance Indonesia Tbk.,296.0
2019-10-22,CINT,Chitose Internasional Tbk.,242.0
2019-10-22,CITY,Natura City Developments Tbk.,197.0
2019-10-22,CITY-W,Waran Seri I Natura City Developments Tb,55.0
2019-10-22,CLAY,Citra Putra Realty Tbk.,5025.0
2019-10-22,CLEO,Sariguna Primatirta Tbk.,540.0
2019-10-22,CLPI,Colorpak Indonesia Tbk.,790.0
2019-10-22,CMNP,Citra Marga Nusaphala Persada Tbk.,2000.0
2019-10-22,CNKO,Exploitasi Energi Indonesia Tbk.,50.0
2019-10-22,CNTX,Century Textile Industry Tbk.,438.0
2019-10-22,COCO,Wahana Interfood Nusantara Tbk.,925.0
2019-10-22,COWL,Cowell Development Tbk.,202.0
2019-10-22,CPIN,Charoen Pokphand Indonesia Tbk,6150.0
2019-10-22,CPRI,Capri Nusa Satu Properti Tbk.,54.0
2019-10-22,CPRI-W,Waran Seri I Capri Nusa Satu Properti Tb,25.0
2019-10-22,CPRO,Central Proteina Prima Tbk.,50.0
2019-10-22,CSAP,Catur Sentosa Adiprana Tbk.,448.0
2019-10-22,CSIS,Cahayasakti Investindo Sukses Tbk.,97.0
2019-10-22,CTRA,Ciputra Development Tbk.,1160.0
2019-10-22,CTTH,Citatah Tbk.,85.0
2019-10-22,DAYA,Duta Intidaya Tbk.,230.0
2019-10-22,DEAL,Dewata Freightinternational Tbk.,1860.0
2019-10-22,DEAL-W,Waran Seri I Dewata Freightinternational,1190.0
2019-10-22,DEFI,Danasupra Erapacific Tbk,1785.0
2019-10-22,DFAM,Dafam Property Indonesia Tbk.,1080.0
2019-10-22,DGIK,Nusa Konstruksi Enjiniring Tbk.,50.0
2019-10-22,DILD,Intiland Development Tbk.,362.0
2019-10-22,DIVA,Distribusi Voucher Nusantara Tbk.,3650.0
2019-10-22,DKFT,Central Omega Resources Tbk.,206.0
2019-10-22,DLTA,Delta Djakarta Tbk.,6900.0
2019-10-22,DMAS,Puradelta Lestari Tbk.,304.0
2019-10-22,DMMX,Digital Mediatama Maxima Tbk.,270.0
2019-10-22,DNAR,Bank Oke Indonesia Tbk.,238.0
2019-10-22,DNET,Indoritel Makmur Internasional Tbk.,3070.0
2019-10-22,DOID,Delta Dunia Makmur Tbk.,320.0
2019-10-22,DPNS,Duta Pertiwi Nusantara Tbk.,284.0
2019-10-22,DPUM,Dua Putra Utama Makmur Tbk.,112.0
2019-10-22,DSFI,Dharma Samudera Fishing Industries Tbk.,117.0
2019-10-22,DSNG,Dharma Satya Nusantara Tbk.,330.0
2019-10-22,DSSA,Dian Swastatika Sentosa Tbk,17850.0
2019-10-22,DUCK,Jaya Bersama Indo Tbk.,1710.0
2019-10-22,DWGL,Dwi Guna Laksana Tbk.,252.0
2019-10-22,DWGL-W,Waran Seri I Dwi Guna Laksana Tbk.,60.0
2019-10-22,DYAN,Dyandra Media International Tbk.,129.0
2019-10-22,EAST,Eastparc Hotel Tbk.,118.0
2019-10-22,EAST-W,Waran Seri I Eastparc Hotel Tbk.,18.0
2019-10-22,EKAD,Ekadharma International Tbk.,865.0
2019-10-22,ELSA,Elnusa Tbk.,326.0
2019-10-22,EMDE,Megapolitan Developments Tbk.,232.0
2019-10-22,EMTK,Elang Mahkota Teknologi Tbk.,5550.0
2019-10-22,ENRG,Energi Mega Persada Tbk.,57.0
2019-10-22,ENVY,Envy Technologies Indonesia Tbk.,2150.0
2019-10-22,EPMT,Enseval Putera Megatrading Tbk.,2100.0
2019-10-22,ERAA,Erajaya Swasembada Tbk.,1820.0
2019-10-22,ERTX,Eratex Djaja Tbk.,137.0
2019-10-22,ESSA,Surya Esa Perkasa Tbk.,272.0
2019-10-22,ESTI,Ever Shine Tex Tbk.,100.0
2019-10-22,ETWA,Eterindo Wahanatama Tbk,79.0
2019-10-22,EXCL,XL Axiata Tbk.,3500.0
2019-10-22,FAST,Fast Food Indonesia Tbk.,2830.0
2019-10-22,FASW,Fajar Surya Wisesa Tbk.,7550.0
2019-10-22,FILM,MD Pictures Tbk.,254.0
2019-10-22,FINN,First Indo American Leasing Tbk.,50.0
2019-10-22,FIRE,Alfa Energi Investama Tbk.,2500.0
2019-10-22,FISH,FKS Multi Agro Tbk.,3000.0
2019-10-22,FITT,Hotel Fitra International Tbk.,86.0
2019-10-22,FITT-W,Waran Seri I Hotel Fitra International T,34.0
2019-10-22,FOOD,Sentra Food Indonesia Tbk.,122.0
2019-10-22,FORU,Fortune Indonesia Tbk,110.0
2019-10-22,FORZ,Forza Land Indonesia Tbk.,960.0
2019-10-22,FPNI,Lotte Chemical Titan Tbk.,131.0
2019-10-22,FREN,Smartfren Telecom Tbk.,162.0
2019-10-22,FREN-W,Waran Seri II Smartfren Telecom Tbk.,94.0
2019-10-22,FUJI,Fuji Finance Indonesia Tbk.,120.0
2019-10-22,GAMA,Gading Development Tbk.,50.0
2019-10-22,GDST,Gunawan Dianjaya Steel Tbk.,85.0
2019-10-22,GEMA,Gema Grahasarana Tbk.,368.0
2019-10-22,GGRM,Gudang Garam Tbk.,53425.0
2019-10-22,GGRP,Gunung Raja Paksi Tbk.,685.0
2019-10-22,GHON,Gihon Telekomunikasi Indonesia Tbk.,1445.0
2019-10-22,GIAA,Garuda Indonesia (Persero) Tbk.,610.0
2019-10-22,GJTL,Gajah Tunggal Tbk.,645.0
2019-10-22,GLOB,Global Teleshop Tbk.,434.0
2019-10-22,GMFI,Garuda Maintenance Facility Aero Asia Tb,190.0
2019-10-22,GMTD,Gowa Makassar Tourism Development Tbk.,18000.0
2019-10-22,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,230.0
2019-10-22,GOOD,Garudafood Putra Putri Jaya Tbk.,1545.0
2019-10-22,GPRA,Perdana Gapuraprima Tbk.,90.0
2019-10-22,GTBO,Garda Tujuh Buana Tbk,160.0
2019-10-22,GWSA,Greenwood Sejahtera Tbk.,182.0
2019-10-22,GZCO,Gozco Plantations Tbk.,50.0
2019-10-22,HDFA,Radana Bhaskara Finance Tbk.,167.0
2019-10-22,HDIT,Hensel Davest Indonesia Tbk.,765.0
2019-10-22,HEAL,Medikaloka Hermina Tbk.,3470.0
2019-10-22,HELI,Jaya Trishindo Tbk.,150.0
2019-10-22,HELI-W,Waran Seri I Jaya Trishindo Tbk.,16.0
2019-10-22,HERO,Hero Supermarket Tbk.,775.0
2019-10-22,HEXA,Hexindo Adiperkasa Tbk.,2940.0
2019-10-22,HITS,Humpuss Intermoda Transportasi Tbk.,640.0
2019-10-22,HKMU,HK Metals Utama Tbk.,324.0
2019-10-22,HMSP,H.M. Sampoerna Tbk.,2210.0
2019-10-22,HOKI,Buyung Poetra Sembada Tbk.,945.0
2019-10-22,HOKI-W,Waran Seri I Buyung Poetra Sembada Tbk.,660.0
2019-10-22,HOME,Hotel Mandarine Regency Tbk.,85.0
2019-10-22,HOTL,Saraswati Griya Lestari Tbk.,166.0
2019-10-22,HRME,Menteng Heritage Realty Tbk.,1035.0
2019-10-22,HRTA,Hartadinata Abadi Tbk.,288.0
2019-10-22,HRUM,Harum Energy Tbk.,1305.0
2019-10-22,IATA,Indonesia Transport & Infrastructure Tbk,50.0
2019-10-22,IBFN,Intan Baruprana Finance Tbk.,238.0
2019-10-22,IBFN-W,Waran Seri I Intan Baruprana Finance Tbk,28.0
2019-10-22,ICBP,Indofood CBP Sukses Makmur Tbk.,11500.0
2019-10-22,ICON,Island Concepts Indonesia Tbk.,99.0
2019-10-22,IDPR,Indonesia Pondasi Raya Tbk.,350.0
2019-10-22,IGAR,Champion Pacific Indonesia Tbk.,310.0
2019-10-22,IIKP,Inti Agri Resources Tbk,50.0
2019-10-22,IKAI,Intikeramik Alamasri Industri Tbk.,158.0
2019-10-22,IKBI,Sumi Indo Kabel Tbk.,270.0
2019-10-22,IMAS,Indomobil Sukses Internasional Tbk.,1565.0
2019-10-22,IMJS,Indomobil Multi Jasa Tbk.,380.0
2019-10-22,IMPC,Impack Pratama Industri Tbk.,1045.0
2019-10-22,INAF,Indofarma (Persero) Tbk.,1150.0
2019-10-22,INAI,Indal Aluminium Industry Tbk.,424.0
2019-10-22,INCF,Indo Komoditi Korpora Tbk.,56.0
2019-10-22,INCI,Intanwijaya Internasional Tbk,434.0
2019-10-22,INCO,Vale Indonesia Tbk.,3400.0
2019-10-22,INDF,Indofood Sukses Makmur Tbk.,7450.0
2019-10-22,INDR,Indo-Rama Synthetics Tbk.,3440.0
2019-10-22,INDS,Indospring Tbk.,2560.0
2019-10-22,INDX,Tanah Laut Tbk,71.0
2019-10-22,INDY,Indika Energy Tbk.,1380.0
2019-10-22,INKP,Indah Kiat Pulp & Paper Tbk.,7100.0
2019-10-22,INOV,Inocycle Technology Group Tbk.,390.0
2019-10-22,INPC,Bank Artha Graha Internasional Tbk.,68.0
2019-10-22,INPC-W,Waran Seri I Bank Artha Graha Internasio,7.0
2019-10-22,INPP,Indonesian Paradise Property Tbk.,730.0
2019-10-22,INPS,Indah Prakasa Sentosa Tbk.,3500.0
2019-10-22,INTA,Intraco Penta Tbk.,460.0
2019-10-22,INTD,Inter Delta Tbk,200.0
2019-10-22,INTP,Indocement Tunggal Prakarsa Tbk.,19700.0
2019-10-22,IPCC,Indonesia Kendaraan Terminal Tbk.,1085.0
2019-10-22,IPCM,Jasa Armada Indonesia Tbk.,212.0
2019-10-22,IPOL,Indopoly Swakarsa Industry Tbk.,98.0
2019-10-22,IPTV,MNC Vision Networks Tbk.,505.0
2019-10-22,IPTV-W,Waran Seri I MNC Vision Networks Tbk.,107.0
2019-10-22,IRRA,Itama Ranoraya Tbk.,496.0
2019-10-22,ISAT,Indosat Tbk.,3100.0
2019-10-22,ISSP,Steel Pipe Industry of Indonesia Tbk.,216.0
2019-10-22,ITIC,Indonesian Tobacco Tbk.,1480.0
2019-10-22,ITMA,Sumber Energi Andalan Tbk.,690.0
2019-10-22,ITMA-W,Waran Seri I Sumber Energi Andalan Tbk.,108.0
2019-10-22,ITMG,Indo Tambangraya Megah Tbk.,12775.0
2019-10-22,JAST,Jasnita Telekomindo Tbk.,1760.0
2019-10-22,JAWA,Jaya Agra Wattie Tbk.,121.0
2019-10-22,JAYA,Armada Berjaya Trans Tbk.,97.0
2019-10-22,JAYA-W,Waran Seri I Armada Berjaya Trans Tbk.,23.0
2019-10-22,JPFA,Japfa Comfeed Indonesia Tbk.,1645.0
2019-10-22,JRPT,Jaya Real Property Tbk.,630.0
2019-10-22,JSKY,Sky Energy Indonesia Tbk.,464.0
2019-10-22,JSMR,Jasa Marga (Persero) Tbk.,5600.0
2019-10-22,JSPT,Jakarta Setiabudi Internasional Tbk.,850.0
2019-10-22,JTPE,Jasuindo Tiga Perkasa Tbk.,910.0
2019-10-22,KAEF,Kimia Farma (Persero) Tbk.,2810.0
2019-10-22,KARW,ICTSI Jasa Prima Tbk.,83.0
2019-10-22,KAYU,Darmi Bersaudara Tbk.,168.0
2019-10-22,KBLI,KMI Wire & Cable Tbk.,645.0
2019-10-22,KBLM,Kabelindo Murni Tbk.,324.0
2019-10-22,KBLV,First Media Tbk.,412.0
2019-10-22,KDSI,Kedawung Setia Industrial Tbk.,1395.0
2019-10-22,KEEN,Kencana Energi Lestari Tbk.,595.0
2019-10-22,KIAS,Keramika Indonesia Assosiasi Tbk.,81.0
2019-10-22,KICI,Kedaung Indah Can Tbk,350.0
2019-10-22,KIJA,Kawasan Industri Jababeka Tbk.,312.0
2019-10-22,KINO,Kino Indonesia Tbk.,3920.0
2019-10-22,KIOS,Kioson Komersial Indonesia Tbk.,312.0
2019-10-22,KJEN,Krida Jaringan Nusantara Tbk.,2010.0
2019-10-22,KKGI,Resource Alam Indonesia Tbk.,234.0
2019-10-22,KLBF,Kalbe Farma Tbk.,1645.0
2019-10-22,KMTR,Kirana Megatara Tbk.,312.0
2019-10-22,KOBX,Kobexindo Tractors Tbk.,138.0
2019-10-22,KOIN,Kokoh Inti Arebama Tbk,190.0
2019-10-22,KONI,Perdana Bangun Pusaka Tbk,745.0
2019-10-22,KOPI,Mitra Energi Persada Tbk.,635.0
2019-10-22,KOTA,DMS Propertindo Tbk.,660.0
2019-10-22,KOTA-W,Waran Seri I DMS Propertindo Tbk.,83.0
2019-10-22,KPAL,Steadfast Marine Tbk.,570.0
2019-10-22,KPAS,Cottonindo Ariesta Tbk.,100.0
2019-10-22,KPAS-W,Waran Seri I Cottonindo Ariesta Tbk.,27.0
2019-10-22,KPIG,MNC Land Tbk.,138.0
2019-10-22,KRAH,Grand Kartech Tbk.,1420.0
2019-10-22,KRAS,Krakatau Steel (Persero) Tbk.,344.0
2019-10-22,KREN,Kresna Graha Investama Tbk.,510.0
2019-10-22,LAND,Trimitra Propertindo Tbk.,1300.0
2019-10-22,LCKM,LCK Global Kedaton Tbk.,326.0
2019-10-22,LEAD,Logindo Samudramakmur Tbk.,50.0
2019-10-22,LIFE,Asuransi Jiwa Sinarmas MSIG Tbk.,5800.0
2019-10-22,LINK,Link Net Tbk.,4120.0
2019-10-22,LION,Lion Metal Works Tbk.,505.0
2019-10-22,LMAS,Limas Indonesia Makmur Tbk,55.0
2019-10-22,LMPI,Langgeng Makmur Industri Tbk.,144.0
2019-10-22,LPCK,Lippo Cikarang Tbk,1285.0
2019-10-22,LPKR,Lippo Karawaci Tbk.,236.0
2019-10-22,LPLI,Star Pacific Tbk,118.0
2019-10-22,LPPF,Matahari Department Store Tbk.,4190.0
2019-10-22,LPPS,Lippo Securities Tbk.,93.0
2019-10-22,LRNA,Eka Sari Lorena Transport Tbk.,145.0
2019-10-22,LSIP,PP London Sumatra Indonesia Tbk.,1210.0
2019-10-22,LTLS,Lautan Luas Tbk.,655.0
2019-10-22,LUCK,Sentral Mitra Informatika Tbk.,1475.0
2019-10-22,MABA,Marga Abhinaya Abadi Tbk.,50.0
2019-10-22,MAIN,Malindo Feedmill Tbk.,1080.0
2019-10-22,MAMI,Mas Murni Indonesia Tbk,238.0
2019-10-22,MAMI-W,Waran Seri I Mas Murni Indonesia Tbk.,59.0
2019-10-22,MAPA,Map Aktif Adiperkasa Tbk.,5300.0
2019-10-22,MAPB,MAP Boga Adiperkasa Tbk.,1740.0
2019-10-22,MAPI,Mitra Adiperkasa Tbk.,1140.0
2019-10-22,MARI,Mahaka Radio Integra Tbk.,234.0
2019-10-22,MARK,Mark Dynamics Indonesia Tbk.,472.0
2019-10-22,MASA,Multistrada Arah Sarana Tbk.,515.0
2019-10-22,MAYA,Bank Mayapada Internasional Tbk.,7000.0
2019-10-22,MBAP,Mitrabara Adiperdana Tbk.,1915.0
2019-10-22,MBSS,Mitrabahtera Segara Sejati Tbk.,510.0
2019-10-22,MBTO,Martina Berto Tbk.,125.0
2019-10-22,MCAS,M Cash Integrasi Tbk.,3300.0
2019-10-22,MCOR,Bank China Construction Bank Indonesia T,150.0
2019-10-22,MDIA,Intermedia Capital Tbk.,113.0
2019-10-22,MDKA,Merdeka Copper Gold Tbk.,1235.0
2019-10-22,MDKI,Emdeki Utama Tbk.,238.0
2019-10-22,MDLN,Modernland Realty Tbk.,230.0
2019-10-22,MEDC,Medco Energi Internasional Tbk.,645.0
2019-10-22,MEDC-W,Waran Seri I Medco Energi Internasional,132.0
2019-10-22,MERK,Merck Tbk.,2720.0
2019-10-22,META,Nusantara Infrastructure Tbk.,191.0
2019-10-22,MFIN,Mandala Multifinance Tbk.,1145.0
2019-10-22,MGRO,Mahkota Group Tbk.,880.0
2019-10-22,MICE,Multi Indocitra Tbk.,356.0
2019-10-22,MIDI,Midi Utama Indonesia Tbk.,1110.0
2019-10-22,MIKA,Mitra Keluarga Karyasehat Tbk.,2830.0
2019-10-22,MINA,Sanurhasta Mitra Tbk.,1440.0
2019-10-22,MIRA,Mitra International Resources Tbk.,50.0
2019-10-22,MKNT,Mitra Komunikasi Nusantara Tbk.,50.0
2019-10-22,MKPI,Metropolitan Kentjana Tbk.,13500.0
2019-10-22,MLBI,Multi Bintang Indonesia Tbk.,17400.0
2019-10-22,MLIA,Mulia Industrindo Tbk,1300.0
2019-10-22,MLPL,Multipolar Tbk.,94.0
2019-10-22,MLPT,Multipolar Technology Tbk.,700.0
2019-10-22,MMLP,Mega Manunggal Property Tbk.,330.0
2019-10-22,MNCN,Media Nusantara Citra Tbk.,1330.0
2019-10-22,MOLI,Madusari Murni Indah Tbk.,785.0
2019-10-22,MPMX,Mitra Pinasthika Mustika Tbk.,700.0
2019-10-22,MPOW,Megapower Makmur Tbk.,164.0
2019-10-22,MPPA,Matahari Putra Prima Tbk.,177.0
2019-10-22,MPRO,Maha Properti Indonesia Tbk.,820.0
2019-10-22,MRAT,Mustika Ratu Tbk.,155.0
2019-10-22,MREI,Maskapai Reasuransi Indonesia Tbk.,4130.0
2019-10-22,MSIN,MNC Studios International Tbk.,456.0
2019-10-22,MTDL,Metrodata Electronics Tbk.,1470.0
2019-10-22,MTPS,Meta Epsi Tbk.,1310.0
2019-10-22,MTPS-W,Waran Seri I Meta Epsi Tbk.,700.0
2019-10-22,MTRA,Mitra Pemuda Tbk.,348.0
2019-10-22,MTWI,Malacca Trust Wuwungan Insurance Tbk.,75.0
2019-10-22,MYOH,Samindo Resources Tbk.,1200.0
2019-10-22,MYOR,Mayora Indah Tbk.,2210.0
2019-10-22,MYRX,Hanson International Tbk.,97.0
2019-10-22,MYTX,Asia Pacific Investama Tbk.,50.0
2019-10-22,NASA,Ayana Land International Tbk.,775.0
2019-10-22,NATO,Nusantara Properti Internasional Tbk.,880.0
2019-10-22,NELY,Pelayaran Nelly Dwi Putri Tbk.,150.0
2019-10-22,NFCX,NFC Indonesia Tbk.,3530.0
2019-10-22,NICK,Charnic Capital Tbk.,304.0
2019-10-22,NIKL,Pelat Timah Nusantara Tbk.,980.0
2019-10-22,NIRO,City Retail Developments Tbk.,140.0
2019-10-22,NISP,Bank OCBC NISP Tbk.,855.0
2019-10-22,NOBU,Bank Nationalnobu Tbk.,975.0
2019-10-22,NRCA,Nusa Raya Cipta Tbk.,384.0
2019-10-22,NUSA,Sinergi Megah Internusa Tbk.,71.0
2019-10-22,NUSA-W,Waran Seri I Sinergi Megah Internusa Tbk,10.0
2019-10-22,NZIA,Nusantara Almazia Tbk.,1205.0
2019-10-22,NZIA-W,Waran Seri I Nusantara Almazia Tbk.,218.0
2019-10-22,OCAP,Onix Capital Tbk.,268.0
2019-10-22,OKAS,Ancora Indonesia Resources Tbk.,220.0
