STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2020-02-07,ASSA,Adi Sarana Armada Tbk.,605.0
2020-02-07,AUTO,Astra Otoparts Tbk.,1180.0
2020-02-07,BABP,Bank MNC Internasional Tbk.,50.0
2020-02-07,BABP-W3,Waran Seri IV Bank MNC Internasional Tbk,33.0
2020-02-07,BABP-W4,Waran Seri V Bank MNC Internasional Tbk.,11.0
2020-02-07,BAJA,Saranacentral Bajatama Tbk.,75.0
2020-02-07,BALI,Bali Towerindo Sentra Tbk.,830.0
2020-02-07,BAPA,Bekasi Asri Pemula Tbk.,53.0
2020-02-07,BAPI,Bhakti Agung Propertindo Tbk.,50.0
2020-02-07,BAPI-W,Waran Seri I Bhakti Agung Propertindo Tb,6.0
2020-02-07,BATA,Sepatu Bata Tbk.,625.0
2020-02-07,BBCA,Bank Central Asia Tbk.,33550.0
2020-02-07,BBHI,Bank Harda Internasional Tbk.,109.0
2020-02-07,BBKP,Bank Bukopin Tbk.,208.0
2020-02-07,BBNI,Bank Negara Indonesia (Persero) Tbk.,7400.0
2020-02-07,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,4580.0
2020-02-07,BBTN,Bank Tabungan Negara (Persero) Tbk.,1850.0
2020-02-07,BBYB,Bank Yudha Bhakti Tbk.,290.0
2020-02-07,BCAP,MNC Kapital Indonesia Tbk.,145.0
2020-02-07,BCIP,Bumi Citra Permai Tbk.,50.0
2020-02-07,BDMN,Bank Danamon Indonesia Tbk.,3600.0
2020-02-07,BEEF,Estika Tata Tiara Tbk.,380.0
2020-02-07,BEEF-W,Waran Seri I Estika Tata Tiara Tbk.,48.0
2020-02-07,BEKS,Bank Pembangunan Daerah Banten Tbk.,50.0
2020-02-07,BELL,Trisula Textile Industries Tbk.,550.0
2020-02-07,BEST,Bekasi Fajar Industrial Estate Tbk.,179.0
2020-02-07,BFIN,BFI Finance  Indonesia Tbk.,560.0
2020-02-07,BGTG,Bank Ganesha Tbk.,53.0
2020-02-07,BHIT,MNC Investama Tbk.,65.0
2020-02-07,BIMA,Primarindo Asia Infrastructure Tbk.,50.0
2020-02-07,BINA,Bank Ina Perdana Tbk.,870.0
2020-02-07,BIPI,Astrindo Nusantara Infrastruktur Tbk.,50.0
2020-02-07,BIPI-W,Waran Seri II Astrindo Nusantara Infrast,8.0
2020-02-07,BIRD,Blue Bird Tbk.,2470.0
2020-02-07,BISI,BISI International Tbk.,995.0
2020-02-07,BJBR,Bank Pembangunan Daerah Jawa Barat dan B,1045.0
2020-02-07,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,645.0
2020-02-07,BKDP,Bukit Darmo Property Tbk,59.0
2020-02-07,BKSL,Sentul City Tbk.,58.0
2020-02-07,BKSL-W,Waran Seri I Sentul City Tbk.,14.0
2020-02-07,BKSW,Bank QNB Indonesia Tbk.,130.0
2020-02-07,BLTA,Berlian Laju Tanker Tbk,50.0
2020-02-07,BLUE,Berkah Prima Perkasa Tbk.,535.0
2020-02-07,BMAS,Bank Maspion Indonesia Tbk.,238.0
2020-02-07,BMRI,Bank Mandiri (Persero) Tbk.,7675.0
2020-02-07,BMSR,Bintang Mitra Semestaraya Tbk,90.0
2020-02-07,BMTR,Global Mediacom Tbk.,360.0
2020-02-07,BNBA,Bank Bumi Arta Tbk.,314.0
2020-02-07,BNGA,Bank CIMB Niaga Tbk.,890.0
2020-02-07,BNII,Bank Maybank Indonesia Tbk.,202.0
2020-02-07,BNLI,Bank Permata Tbk.,1205.0
2020-02-07,BOGA,Bintang Oto Global Tbk.,1565.0
2020-02-07,BOLA,Bali Bintang Sejahtera Tbk.,262.0
2020-02-07,BOLT,Garuda Metalindo Tbk.,820.0
2020-02-07,BOSS,Borneo Olah Sarana Sukses Tbk.,131.0
2020-02-07,BPTR,Batavia Prosperindo Trans Tbk.,91.0
2020-02-07,BRIS,Bank BRIsyariah Tbk.,316.0
2020-02-07,BRMS,Bumi Resources Minerals Tbk.,50.0
2020-02-07,BRPT,Barito Pacific Tbk.,1240.0
2020-02-07,BSDE,Bumi Serpong Damai Tbk.,1180.0
2020-02-07,BSIM,Bank Sinarmas Tbk.,510.0
2020-02-07,BSIM-W3,Waran Seri III Bank Sinarmas Tbk.,26.0
2020-02-07,BSSR,Baramulti Suksessarana Tbk.,1840.0
2020-02-07,BTEK,Bumi Teknokultura Unggul Tbk,50.0
2020-02-07,BTON,Betonjaya Manunggal Tbk.,200.0
2020-02-07,BTPN,Bank BTPN Tbk.,2960.0
2020-02-07,BTPS,Bank Tabungan Pensiunan Nasional Syariah,4680.0
2020-02-07,BUDI,Budi Starch & Sweetener Tbk.,98.0
2020-02-07,BUKK,Bukaka Teknik Utama Tbk.,1375.0
2020-02-07,BULL,Buana Lintas Lautan Tbk.,174.0
2020-02-07,BULL-W,Waran Seri II Buana Lintas Lautan Tbk.,69.0
2020-02-07,BULL-W2,Waran Seri IV Buana Lintas Lautan Tbk.,23.0
2020-02-07,BUMI,Bumi Resources Tbk.,53.0
2020-02-07,BUVA,Bukit Uluwatu Villa Tbk.,63.0
2020-02-07,BVIC,Bank Victoria International Tbk.,67.0
2020-02-07,BWPT,Eagle High Plantations Tbk.,131.0
2020-02-07,BYAN,Bayan Resources Tbk.,15200.0
2020-02-07,CAKK,Cahayaputra Asa Keramik Tbk.,59.0
2020-02-07,CAKK-W,Waran Seri I Cahayaputra Asa Keramik Tbk,21.0
2020-02-07,CAMP,Campina Ice Cream Industry Tbk.,310.0
2020-02-07,CARS,Industri dan Perdagangan Bintraco Dharma,75.0
2020-02-07,CASA,Capital Financial Indonesia Tbk.,376.0
2020-02-07,CASS,Cardig Aero Services Tbk.,486.0
2020-02-07,CCSI,Communication Cable Systems Indonesia Tb,258.0
2020-02-07,CEKA,Wilmar Cahaya Indonesia Tbk.,1560.0
2020-02-07,CENT,Centratama Telekomunikasi Indonesia Tbk.,69.0
2020-02-07,CFIN,Clipan Finance Indonesia Tbk.,254.0
2020-02-07,CINT,Chitose Internasional Tbk.,284.0
2020-02-07,CITA,Cita Mineral Investindo Tbk.,1940.0
2020-02-07,CITY,Natura City Developments Tbk.,57.0
2020-02-07,CITY-W,Waran Seri I Natura City Developments Tb,29.0
2020-02-07,CLAY,Citra Putra Realty Tbk.,3080.0
2020-02-07,CLEO,Sariguna Primatirta Tbk.,488.0
2020-02-07,CLPI,Colorpak Indonesia Tbk.,735.0
2020-02-07,CMNP,Citra Marga Nusaphala Persada Tbk.,1900.0
2020-02-07,CNTX,Century Textile Industry Tbk.,330.0
2020-02-07,COCO,Wahana Interfood Nusantara Tbk.,850.0
2020-02-07,CPIN,Charoen Pokphand Indonesia Tbk,6500.0
2020-02-07,CPRI,Capri Nusa Satu Properti Tbk.,50.0
2020-02-07,CPRI-W,Waran Seri I Capri Nusa Satu Properti Tb,21.0
2020-02-07,CPRO,Central Proteina Prima Tbk.,50.0
2020-02-07,CSAP,Catur Sentosa Adiprana Tbk.,446.0
2020-02-07,CSIS,Cahayasakti Investindo Sukses Tbk.,95.0
2020-02-07,CSRA,Cisadane Sawit Raya Tbk.,675.0
2020-02-07,CTRA,Ciputra Development Tbk.,920.0
2020-02-07,CTTH,Citatah Tbk.,56.0
2020-02-07,DART,Duta Anggada Realty Tbk.,270.0
2020-02-07,DAYA,Duta Intidaya Tbk.,270.0
2020-02-07,DEAL,Dewata Freightinternational Tbk.,99.0
2020-02-07,DEFI,Danasupra Erapacific Tbk.,1900.0
2020-02-07,DFAM,Dafam Property Indonesia Tbk.,390.0
2020-02-07,DIGI,Arkadia Digital Media Tbk.,1700.0
2020-02-07,DILD,Intiland Development Tbk.,284.0
2020-02-07,DIVA,Distribusi Voucher Nusantara Tbk.,2550.0
2020-02-07,DKFT,Central Omega Resources Tbk.,122.0
2020-02-07,DMAS,Puradelta Lestari Tbk.,276.0
2020-02-07,DMMX,Digital Mediatama Maxima Tbk.,212.0
2020-02-07,DMND,Diamond Food Indonesia Tbk.,990.0
2020-02-07,DNAR,Bank Oke Indonesia Tbk.,180.0
2020-02-07,DNET,Indoritel Makmur Internasional Tbk.,3200.0
2020-02-07,DOID,Delta Dunia Makmur Tbk.,220.0
2020-02-07,DPUM,Dua Putra Utama Makmur Tbk.,108.0
2020-02-07,DSFI,Dharma Samudera Fishing Industries Tbk.,99.0
2020-02-07,DSNG,Dharma Satya Nusantara Tbk.,444.0
2020-02-07,DSSA,Dian Swastatika Sentosa Tbk,13600.0
2020-02-07,DUCK,Jaya Bersama Indo Tbk.,1180.0
2020-02-07,DVLA,Darya-Varia Laboratoria Tbk.,2150.0
2020-02-07,DWGL,Dwi Guna Laksana Tbk.,197.0
2020-02-07,DWGL-W,Waran Seri I Dwi Guna Laksana Tbk.,41.0
2020-02-07,DYAN,Dyandra Media International Tbk.,70.0
2020-02-07,EAST,Eastparc Hotel Tbk.,95.0
2020-02-07,EAST-W,Waran Seri I Eastparc Hotel Tbk.,14.0
2020-02-07,EKAD,Ekadharma International Tbk.,1070.0
2020-02-07,ELSA,Elnusa Tbk.,268.0
2020-02-07,ELTY,Bakrieland Development Tbk.,50.0
2020-02-07,EMDE,Megapolitan Developments Tbk.,200.0
2020-02-07,EMTK,Elang Mahkota Teknologi Tbk.,5300.0
2020-02-07,ENRG,Energi Mega Persada Tbk.,50.0
2020-02-07,ERAA,Erajaya Swasembada Tbk.,1690.0
2020-02-07,ERTX,Eratex Djaja Tbk.,140.0
2020-02-07,ESIP,Sinergi Inti Plastindo Tbk.,162.0
2020-02-07,ESIP-W,Waran Seri I Sinergi Inti Plastindo Tbk.,19.0
2020-02-07,ESSA,Surya Esa Perkasa Tbk.,238.0
2020-02-07,ESTI,Ever Shine Tex Tbk.,51.0
2020-02-07,ETWA,Eterindo Wahanatama Tbk,58.0
2020-02-07,EXCL,XL Axiata Tbk.,2890.0
2020-02-07,FAST,Fast Food Indonesia Tbk.,2400.0
2020-02-07,FILM,MD Pictures Tbk.,210.0
2020-02-07,FIRE,Alfa Energi Investama Tbk.,158.0
2020-02-07,FITT,Hotel Fitra International Tbk.,73.0
2020-02-07,FITT-W,Waran Seri I Hotel Fitra International T,61.0
2020-02-07,FOOD,Sentra Food Indonesia Tbk.,100.0
2020-02-07,FORZ,Forza Land Indonesia Tbk.,50.0
2020-02-07,FPNI,Lotte Chemical Titan Tbk.,89.0
2020-02-07,FREN,Smartfren Telecom Tbk.,108.0
2020-02-07,FREN-W,Waran Seri II Smartfren Telecom Tbk.,62.0
2020-02-07,FUJI,Fuji Finance Indonesia Tbk.,105.0
2020-02-07,GAMA,Gading Development Tbk.,50.0
2020-02-07,GDST,Gunawan Dianjaya Steel Tbk.,76.0
2020-02-07,GEMA,Gema Grahasarana Tbk.,370.0
2020-02-07,GGRM,Gudang Garam Tbk.,56500.0
2020-02-07,GGRP,Gunung Raja Paksi Tbk.,450.0
2020-02-07,GHON,Gihon Telekomunikasi Indonesia Tbk.,1255.0
2020-02-07,GIAA,Garuda Indonesia (Persero) Tbk.,400.0
2020-02-07,GJTL,Gajah Tunggal Tbk.,494.0
2020-02-07,GLOB,Global Teleshop Tbk.,382.0
2020-02-07,GLVA,Galva Technologies Tbk.,248.0
2020-02-07,GMFI,Garuda Maintenance Facility Aero Asia Tb,112.0
2020-02-07,GMTD,Gowa Makassar Tourism Development Tbk.,16000.0
2020-02-07,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,222.0
2020-02-07,GOOD,Garudafood Putra Putri Jaya Tbk.,1335.0
2020-02-07,GPRA,Perdana Gapuraprima Tbk.,60.0
2020-02-07,GZCO,Gozco Plantations Tbk.,50.0
2020-02-07,HDIT,Hensel Davest Indonesia Tbk.,600.0
2020-02-07,HEAL,Medikaloka Hermina Tbk.,3290.0
2020-02-07,HELI,Jaya Trishindo Tbk.,171.0
2020-02-07,HELI-W,Waran Seri I Jaya Trishindo Tbk.,13.0
2020-02-07,HEXA,Hexindo Adiperkasa Tbk.,3110.0
2020-02-07,HKMU,HK Metals Utama Tbk.,165.0
2020-02-07,HMSP,H.M. Sampoerna Tbk.,2060.0
2020-02-07,HOKI,Buyung Poetra Sembada Tbk.,875.0
2020-02-07,HOKI-W,Waran Seri I Buyung Poetra Sembada Tbk.,620.0
2020-02-07,HOTL,Saraswati Griya Lestari Tbk.,90.0
2020-02-07,HRME,Menteng Heritage Realty Tbk.,1095.0
2020-02-07,HRTA,Hartadinata Abadi Tbk.,280.0
2020-02-07,HRUM,Harum Energy Tbk.,1270.0
2020-02-07,IATA,Indonesia Transport & Infrastructure Tbk,50.0
2020-02-07,IBFN,Intan Baruprana Finance Tbk.,340.0
2020-02-07,IBFN-W,Waran Seri I Intan Baruprana Finance Tbk,16.0
2020-02-07,ICBP,Indofood CBP Sukses Makmur Tbk.,11500.0
2020-02-07,ICON,Island Concepts Indonesia Tbk.,73.0
2020-02-07,IFII,Indonesia Fibreboard Industry Tbk.,175.0
2020-02-07,IFSH,Ifishdeco Tbk.,500.0
2020-02-07,IGAR,Champion Pacific Indonesia Tbk.,296.0
2020-02-07,IKAI,Intikeramik Alamasri Industri Tbk.,52.0
2020-02-07,IKBI,Sumi Indo Kabel Tbk.,256.0
2020-02-07,IMAS,Indomobil Sukses Internasional Tbk.,885.0
2020-02-07,IMJS,Indomobil Multi Jasa Tbk.,252.0
2020-02-07,IMPC,Impack Pratama Industri Tbk.,1100.0
2020-02-07,INAF,Indofarma (Persero) Tbk.,815.0
2020-02-07,INCF,Indo Komoditi Korpora Tbk.,50.0
2020-02-07,INCI,Intanwijaya Internasional Tbk,420.0
2020-02-07,INCO,Vale Indonesia Tbk.,3310.0
2020-02-07,INDF,Indofood Sukses Makmur Tbk.,7675.0
2020-02-07,INDO,Royalindo Investa Wijaya Tbk.,153.0
2020-02-07,INDO-W,Waran Seri I Royalindo Investa Wijaya Tb,63.0
2020-02-07,INDR,Indo-Rama Synthetics Tbk.,2290.0
2020-02-07,INDS,Indospring Tbk.,2060.0
2020-02-07,INDX,Tanah Laut Tbk,52.0
2020-02-07,INDY,Indika Energy Tbk.,925.0
2020-02-07,INKP,Indah Kiat Pulp & Paper Tbk.,6775.0
2020-02-07,INOV,Inocycle Technology Group Tbk.,300.0
2020-02-07,INPC,Bank Artha Graha Internasional Tbk.,51.0
2020-02-07,INPC-W,Waran Seri I Bank Artha Graha Internasio,5.0
2020-02-07,INPP,Indonesian Paradise Property Tbk.,925.0
2020-02-07,INPS,Indah Prakasa Sentosa Tbk.,4010.0
2020-02-07,INTP,Indocement Tunggal Prakarsa Tbk.,17325.0
2020-02-07,IPCC,Indonesia Kendaraan Terminal Tbk.,570.0
2020-02-07,IPCM,Jasa Armada Indonesia Tbk.,169.0
2020-02-07,IPOL,Indopoly Swakarsa Industry Tbk.,79.0
2020-02-07,IPTV,MNC Vision Networks Tbk.,396.0
2020-02-07,IPTV-W,Waran Seri I MNC Vision Networks Tbk.,103.0
2020-02-07,IRRA,Itama Ranoraya Tbk.,700.0
2020-02-07,ISAT,Indosat Tbk.,2370.0
2020-02-07,ISSP,Steel Pipe Industry of Indonesia Tbk.,171.0
2020-02-07,ITIC,Indonesian Tobacco Tbk.,2380.0
2020-02-07,ITMA,Sumber Energi Andalan Tbk.,450.0
2020-02-07,ITMA-W,Waran Seri I Sumber Energi Andalan Tbk.,66.0
2020-02-07,ITMG,Indo Tambangraya Megah Tbk.,10525.0
2020-02-07,JAST,Jasnita Telekomindo Tbk.,1495.0
2020-02-07,JAYA,Armada Berjaya Trans Tbk.,74.0
2020-02-07,JAYA-W,Waran Seri I Armada Berjaya Trans Tbk.,20.0
2020-02-07,JKON,Jaya Konstruksi Manggala Pratama Tbk.,450.0
2020-02-07,JMAS,Asuransi Jiwa Syariah Jasa Mitra Abadi T,840.0
2020-02-07,JPFA,Japfa Comfeed Indonesia Tbk.,1510.0
2020-02-07,JRPT,Jaya Real Property Tbk.,540.0
2020-02-07,JSKY,Sky Energy Indonesia Tbk.,126.0
2020-02-07,JSMR,Jasa Marga (Persero) Tbk.,4800.0
2020-02-07,JTPE,Jasuindo Tiga Perkasa Tbk.,965.0
2020-02-07,KAEF,Kimia Farma (Persero) Tbk.,960.0
2020-02-07,KARW,ICTSI Jasa Prima Tbk.,57.0
2020-02-07,KAYU,Darmi Bersaudara Tbk.,78.0
2020-02-07,KBLI,KMI Wire & Cable Tbk.,476.0
2020-02-07,KDSI,Kedawung Setia Industrial Tbk.,1015.0
2020-02-07,KEEN,Kencana Energi Lestari Tbk.,418.0
2020-02-07,KEJU,Mulia Boga Raya Tbk.,810.0
2020-02-07,KIAS,Keramika Indonesia Assosiasi Tbk.,54.0
2020-02-07,KIJA,Kawasan Industri Jababeka Tbk.,298.0
2020-02-07,KINO,Kino Indonesia Tbk.,3000.0
2020-02-07,KIOS,Kioson Komersial Indonesia Tbk.,280.0
2020-02-07,KJEN,Krida Jaringan Nusantara Tbk.,2010.0
2020-02-07,KLBF,Kalbe Farma Tbk.,1460.0
2020-02-07,KMTR,Kirana Megatara Tbk.,296.0
2020-02-07,KOBX,Kobexindo Tractors Tbk.,105.0
2020-02-07,KOIN,Kokoh Inti Arebama Tbk,137.0
2020-02-07,KOPI,Mitra Energi Persada Tbk.,605.0
2020-02-07,KOTA,DMS Propertindo Tbk.,755.0
2020-02-07,KOTA-W,Waran Seri I DMS Propertindo Tbk.,482.0
2020-02-07,KPAL,Steadfast Marine Tbk.,169.0
2020-02-07,KPAS,Cottonindo Ariesta Tbk.,56.0
2020-02-07,KPAS-W,Waran Seri I Cottonindo Ariesta Tbk.,27.0
2020-02-07,KPIG,MNC Land Tbk.,130.0
2020-02-07,KRAH,Grand Kartech Tbk.,1625.0
2020-02-07,KRAS,Krakatau Steel (Persero) Tbk.,270.0
2020-02-07,KREN,Kresna Graha Investama Tbk.,480.0
2020-02-07,LAND,Trimitra Propertindo Tbk.,950.0
2020-02-07,LCKM,LCK Global Kedaton Tbk.,310.0
2020-02-07,LEAD,Logindo Samudramakmur Tbk.,50.0
2020-02-07,LINK,Link Net Tbk.,3660.0
2020-02-07,LION,Lion Metal Works Tbk.,400.0
2020-02-07,LMAS,Limas Indonesia Makmur Tbk,122.0
2020-02-07,LPCK,Lippo Cikarang Tbk,760.0
2020-02-07,LPIN,Multi Prima Sejahtera Tbk,228.0
2020-02-07,LPKR,Lippo Karawaci Tbk.,232.0
2020-02-07,LPPF,Matahari Department Store Tbk.,3280.0
2020-02-07,LPPS,Lippo Securities Tbk.,81.0
2020-02-07,LRNA,Eka Sari Lorena Transport Tbk.,151.0
2020-02-07,LSIP,PP London Sumatra Indonesia Tbk.,1270.0
2020-02-07,LTLS,Lautan Luas Tbk.,610.0
2020-02-07,LUCK,Sentral Mitra Informatika Tbk.,715.0
2020-02-07,MABA,Marga Abhinaya Abadi Tbk.,50.0
2020-02-07,MAIN,Malindo Feedmill Tbk.,890.0
2020-02-07,MAMI,Mas Murni Indonesia Tbk,50.0
2020-02-07,MAMI-W,Waran Seri I Mas Murni Indonesia Tbk.,15.0
2020-02-07,MAPB,MAP Boga Adiperkasa Tbk.,1600.0
2020-02-07,MAPI,Mitra Adiperkasa Tbk.,950.0
2020-02-07,MARI,Mahaka Radio Integra Tbk.,155.0
2020-02-07,MARK,Mark Dynamics Indonesia Tbk.,462.0
2020-02-07,MASA,Multistrada Arah Sarana Tbk.,480.0
2020-02-07,MBAP,Mitrabara Adiperdana Tbk.,1950.0
2020-02-07,MBSS,Mitrabahtera Segara Sejati Tbk.,430.0
2020-02-07,MBTO,Martina Berto Tbk.,77.0
2020-02-07,MCAS,M Cash Integrasi Tbk.,2090.0
2020-02-07,MCOR,Bank China Construction Bank Indonesia T,127.0
2020-02-07,MDIA,Intermedia Capital Tbk.,50.0
2020-02-07,MDKA,Merdeka Copper Gold Tbk.,1185.0
2020-02-07,MDKI,Emdeki Utama Tbk.,179.0
2020-02-07,MDLN,Modernland Realty Tbk.,192.0
2020-02-07,MDRN,Modern Internasional Tbk.,50.0
2020-02-07,MEDC,Medco Energi Internasional Tbk.,755.0
2020-02-07,MEDC-W,Waran Seri I Medco Energi Internasional,172.0
2020-02-07,MEGA,Bank Mega Tbk.,5800.0
2020-02-07,MERK,Merck Tbk.,2480.0
2020-02-07,META,Nusantara Infrastructure Tbk.,174.0
2020-02-07,MFIN,Mandala Multifinance Tbk.,1320.0
2020-02-07,MFMI,Multifiling Mitra Indonesia Tbk.,400.0
2020-02-07,MGRO,Mahkota Group Tbk.,835.0
2020-02-07,MICE,Multi Indocitra Tbk.,356.0
2020-02-07,MIKA,Mitra Keluarga Karyasehat Tbk.,2660.0
2020-02-07,MKNT,Mitra Komunikasi Nusantara Tbk.,50.0
2020-02-07,MLBI,Multi Bintang Indonesia Tbk.,15375.0
2020-02-07,MLIA,Mulia Industrindo Tbk,505.0
2020-02-07,MLPL,Multipolar Tbk.,68.0
2020-02-07,MLPT,Multipolar Technology Tbk.,330.0
2020-02-07,MMLP,Mega Manunggal Property Tbk.,173.0
2020-02-07,MNCN,Media Nusantara Citra Tbk.,1615.0
2020-02-07,MPMX,Mitra Pinasthika Mustika Tbk.,625.0
2020-02-07,MPOW,Megapower Makmur Tbk.,88.0
2020-02-07,MPPA,Matahari Putra Prima Tbk.,107.0
2020-02-07,MPRO,Maha Properti Indonesia Tbk.,1155.0
2020-02-07,MRAT,Mustika Ratu Tbk.,150.0
2020-02-07,MREI,Maskapai Reasuransi Indonesia Tbk.,4000.0
2020-02-07,MSIN,MNC Studios International Tbk.,400.0
2020-02-07,MTDL,Metrodata Electronics Tbk.,1730.0
2020-02-07,MTLA,Metropolitan Land Tbk.,460.0
2020-02-07,MTPS,Meta Epsi Tbk.,330.0
2020-02-07,MTRA,Mitra Pemuda Tbk.,236.0
2020-02-07,MTSM,Metro Realty Tbk.,195.0
2020-02-07,MTWI,Malacca Trust Wuwungan Insurance Tbk.,66.0
2020-02-07,MYOH,Samindo Resources Tbk.,1195.0
2020-02-07,MYOR,Mayora Indah Tbk.,1935.0
2020-02-07,MYTX,Asia Pacific Investama Tbk.,51.0
2020-02-07,NATO,Nusantara Properti Internasional Tbk.,1155.0
2020-02-07,NELY,Pelayaran Nelly Dwi Putri Tbk.,136.0
2020-02-07,NFCX,NFC Indonesia Tbk.,2900.0
2020-02-07,NICK,Charnic Capital Tbk.,310.0
2020-02-07,NIKL,Pelat Timah Nusantara Tbk.,565.0
2020-02-07,NIRO,City Retail Developments Tbk.,147.0
2020-02-07,NISP,Bank OCBC NISP Tbk.,855.0
2020-02-07,NOBU,Bank Nationalnobu Tbk.,915.0
2020-02-07,NRCA,Nusa Raya Cipta Tbk.,354.0
2020-02-07,NUSA,Sinergi Megah Internusa Tbk.,50.0
2020-02-07,NUSA-W,Waran Seri I Sinergi Megah Internusa Tbk,5.0
2020-02-07,NZIA,Nusantara Almazia Tbk.,488.0
2020-02-07,NZIA-W,Waran Seri I Nusantara Almazia Tbk.,119.0
2020-02-07,OCAP,Onix Capital Tbk.,194.0
2020-02-07,OKAS,Ancora Indonesia Resources Tbk.,129.0
2020-02-07,OPMS,Optima Prima Metal Sinergi Tbk.,84.0
2020-02-07,PADI,Minna Padi Investama Sekuritas Tbk.,50.0
2020-02-07,PALM,Provident Agro Tbk.,191.0
2020-02-07,PAMG,Bima Sakti Pertiwi Tbk.,129.0
2020-02-07,PANI,Pratama Abadi Nusa Industri Tbk.,91.0
2020-02-07,PANR,Panorama Sentrawisata Tbk.,280.0
2020-02-07,PANS,Panin Sekuritas Tbk.,1300.0
2020-02-07,PBRX,Pan Brothers Tbk.,290.0
2020-02-07,PBSA,Paramita Bangun Sarana Tbk.,675.0
2020-02-07,PCAR,Prima Cakrawala Abadi Tbk.,228.0
2020-02-07,PEHA,Phapros Tbk.,970.0
2020-02-07,PGAS,Perusahaan Gas Negara Tbk.,1520.0
2020-02-07,PGJO,Tourindo Guide Indonesia Tbk.,89.0
2020-02-07,PICO,Pelangi Indah Canindo Tbk,860.0
2020-02-07,PJAA,Pembangunan Jaya Ancol Tbk.,915.0
2020-02-07,PKPK,Perdana Karya Perkasa Tbk,50.0
2020-02-07,PMJS,Putra Mandiri Jembar Tbk.,130.0
2020-02-07,PNBN,Bank Pan Indonesia Tbk,1200.0
2020-02-07,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2020-02-07,PNIN,Paninvest Tbk.,1055.0
2020-02-07,PNLF,Panin Financial Tbk.,278.0
2020-02-07,POLA,Pool Advista Finance Tbk.,105.0
2020-02-07,POLI,Pollux Investasi Internasional Tbk.,1430.0
2020-02-07,POLL,Pollux Properti Indonesia Tbk.,10850.0
2020-02-07,POLY,Asia Pacific Fibers Tbk,52.0
2020-02-07,POOL,Pool Advista Indonesia Tbk.,50.0
2020-02-07,PORT,Nusantara Pelabuhan Handal Tbk.,590.0
2020-02-07,POSA,Bliss Properti Indonesia Tbk.,50.0
