STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2019-10-23,CASS,Cardig Aero Services Tbk.,630.0,630.0,630.0,630.0,500,315000.0,157.5,0.0,625.0,500,J,565.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,CCSI,Communication Cable Systems Indonesia Tb,304.0,306.0,290.0,292.0,5896300,1755262000.0,116.8,0.0,294.0,32700,J,292.0,201500,B,3.85,2.26,1.06,0.0
2019-10-23,CEKA,Wilmar Cahaya Indonesia Tbk.,1500.0,1515.0,1475.0,1485.0,100000,148579500.0,306.819,0.0,1500.0,4100,J,1485.0,200,B,3.85,2.26,1.06,0.0
2019-10-23,CENT,Centratama Telekomunikasi Indonesia Tbk.,83.0,84.0,81.0,81.0,1793800,147251000.0,518.4,0.0,82.0,21000,J,81.0,5681200,B,3.85,2.26,1.06,0.0
2019-10-23,CFIN,Clipan Finance Indonesia Tbk.,300.0,298.0,294.0,294.0,8700,2561800.0,23.006,0.0,298.0,31100,J,294.0,116800,B,3.85,2.26,1.06,0.0
2019-10-23,CINT,Chitose Internasional Tbk.,238.0,258.0,238.0,238.0,86000,20608000.0,72.122,0.0,250.0,400,J,230.0,5300,B,3.85,2.26,1.06,0.0
2019-10-23,CITA,Cita Mineral Investindo Tbk.,1960.0,1925.0,1925.0,1925.0,100,192500.0,6985.268,0.0,1950.0,1000,J,1900.0,2000,B,3.85,2.26,1.06,0.0
2019-10-23,CITY,Natura City Developments Tbk.,197.0,199.0,197.0,198.0,20400,4019700.0,165.0,0.0,197.0,10000,J,180.0,2500,B,3.85,2.26,1.06,0.0
2019-10-23,CITY-W,Waran Seri I Natura City Developments Tb,71.0,69.0,53.0,64.0,14000,797100.0,6400.0,0.0,68.0,1000,J,63.0,400,B,3.85,2.26,1.06,0.0
2019-10-23,CKRA,Cakra Mineral Tbk.,76.0,0.0,0.0,76.0,0,0.0,33.831,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,CLAY,Citra Putra Realty Tbk.,5050.0,5200.0,5025.0,5100.0,2092400,10696020000.0,2833.334,0.0,5100.0,17000,J,5025.0,100,B,3.85,2.26,1.06,0.0
2019-10-23,CLEO,Sariguna Primatirta Tbk.,540.0,545.0,535.0,540.0,9779700,5292302000.0,2347.827,0.0,540.0,552300,J,535.0,919600,B,3.85,2.26,1.06,0.0
2019-10-23,CLPI,Colorpak Indonesia Tbk.,780.0,795.0,780.0,780.0,41100,32101000.0,390.0,0.0,780.0,6200,J,775.0,8800,B,3.85,2.26,1.06,0.0
2019-10-23,CMNP,Citra Marga Nusaphala Persada Tbk.,2020.0,2060.0,1920.0,1950.0,349100,682955500.0,186.593,0.0,1975.0,400,J,1945.0,10000,B,3.85,2.26,1.06,0.0
2019-10-23,CMPP,AirAsia Indonesia Tbk.,184.0,0.0,0.0,184.0,0,0.0,34.806,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,CNKO,Exploitasi Energi Indonesia Tbk.,50.0,50.0,50.0,50.0,2300,115000.0,3.289,0.0,50.0,99297700,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,CNTB,Saham Seri B ( Centex Tbk ),250.0,0.0,0.0,250.0,0,0.0,0.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,CNTX,Century Textile Industry Tbk.,438.0,0.0,0.0,438.0,0,0.0,796.364,0.0,446.0,100,J,368.0,3500,B,3.85,2.26,1.06,0.0
2019-10-23,COCO,Wahana Interfood Nusantara Tbk.,920.0,925.0,920.0,920.0,2340200,2164684000.0,464.647,0.0,925.0,15500,J,920.0,57900,B,3.85,2.26,1.06,0.0
2019-10-23,COCO-W,Waran Seri I Wahana Interfood Nusantara,515.0,0.0,0.0,515.0,0,0.0,51500.0,0.0,0.0,0,J,490.0,10000,B,3.85,2.26,1.06,0.0
2019-10-23,COWL,Cowell Development Tbk.,202.0,202.0,200.0,200.0,34900,7031600.0,153.847,0.0,202.0,400,J,200.0,900,B,3.85,2.26,1.06,0.0
2019-10-23,CPIN,Charoen Pokphand Indonesia Tbk,6525.0,6700.0,6350.0,6700.0,9384500,61884325000.0,30514.187,0.0,6725.0,65800,J,6700.0,160700,B,3.85,2.26,1.06,6575.0
2019-10-23,CPRI,Capri Nusa Satu Properti Tbk.,53.0,56.0,52.0,52.0,10506100,553011300.0,41.6,0.0,53.0,318500,J,52.0,375100,B,3.85,2.26,1.06,0.0
2019-10-23,CPRI-W,Waran Seri I Capri Nusa Satu Properti Tb,22.0,38.0,22.0,27.0,19102800,549789100.0,2700.0,0.0,27.0,96200,J,26.0,210600,B,3.85,2.26,1.06,0.0
2019-10-23,CPRO,Central Proteina Prima Tbk.,50.0,50.0,50.0,50.0,3300,165000.0,45.455,0.0,50.0,199259600,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-23,CSAP,Catur Sentosa Adiprana Tbk.,448.0,448.0,448.0,448.0,193000,86464000.0,226.075,0.0,448.0,500,J,444.0,1000,B,3.85,2.26,1.06,0.0
