STK_DATE,STK_CODE,STK_NAME,STK_PREV,STK_HIGH,STK_LOW,STK_CLOS,STK_VOLM,STK_AMNT,STK_INDX,STK_PIDX,STK_ASKP,STK_ASKV,STK_ASKF,STK_BIDP,STK_BIDV,STK_BIDF,STK_FHIG,STK_FLOW,STK_FCLO,STK_OPEN
2019-10-22,AALI,Astra Agro Lestari Tbk.,10300.0,10500.0,10275.0,10400.0,638600,6649310000.0,844.87,0.0,10400.0,4000,J,10300.0,500,B,3.85,2.26,1.06,0.0
2019-10-22,ABBA,Mahaka Media Tbk.,218.0,236.0,200.0,214.0,275650600,61483961200.0,375.439,0.0,216.0,669200,J,214.0,6166500,B,3.85,2.26,1.06,0.0
2019-10-22,ABDA,Asuransi Bina Dana Arta Tbk.,6975.0,0.0,0.0,6975.0,0,0.0,1592.397,0.0,6975.0,3100,J,5600.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,ABMM,ABM Investama Tbk.,1555.0,1550.0,1540.0,1540.0,700,1079000.0,41.067,0.0,1550.0,200,J,1540.0,9600,B,3.85,2.26,1.06,0.0
2019-10-22,ACES,Ace Hardware Indonesia Tbk.,1880.0,1880.0,1810.0,1850.0,20670200,38161547000.0,2256.098,0.0,1850.0,24300,J,1835.0,2200,B,3.85,2.26,1.06,0.0
2019-10-22,ACST,Acset Indonusa Tbk.,1110.0,1165.0,1125.0,1150.0,510300,585551000.0,48.294,0.0,1150.0,220900,J,1135.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,ADES,Akasha Wira International Tbk.,1065.0,1065.0,1050.0,1065.0,3300,3480000.0,55.325,0.0,1065.0,2000,J,1055.0,1000,B,3.85,2.26,1.06,0.0
2019-10-22,ADHI,Adhi Karya (Persero) Tbk.,1290.0,1300.0,1265.0,1270.0,8690000,11082587000.0,997.385,0.0,1275.0,16200,J,1270.0,595400,B,3.85,2.26,1.06,0.0
2019-10-22,ADMF,Adira Dinamika Multi Finance Tbk.,10775.0,10800.0,10675.0,10800.0,393000,4195862500.0,464.517,0.0,10800.0,4600,J,10650.0,500,B,3.85,2.26,1.06,0.0
2019-10-22,ADMG,Polychem Indonesia Tbk,202.0,202.0,198.0,200.0,2415500,482949900.0,17.852,0.0,200.0,5900,J,199.0,5200,B,3.85,2.26,1.06,0.0
2019-10-22,ADRO,Adaro Energy Tbk.,1365.0,1375.0,1345.0,1365.0,29111700,39585111500.0,124.091,0.0,1365.0,153000,J,1360.0,188300,B,3.85,2.26,1.06,1365.0
2019-10-22,AGII,Aneka Gas Industri Tbk.,600.0,610.0,590.0,590.0,138800,83083000.0,53.637,0.0,610.0,10000,J,590.0,52000,B,3.85,2.26,1.06,0.0
2019-10-22,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,218.0,220.0,216.0,216.0,1730500,377277200.0,352.896,0.0,218.0,129100,J,216.0,134200,B,3.85,2.26,1.06,0.0
2019-10-22,AGRS,Bank IBK Indonesia Tbk.,194.0,204.0,194.0,198.0,106600,21194900.0,180.0,0.0,198.0,64900,J,194.0,1300,B,3.85,2.26,1.06,0.0
2019-10-22,AHAP,Asuransi Harta Aman Pratama Tbk.,67.0,69.0,64.0,66.0,466400,31139000.0,248.841,0.0,67.0,3000,J,66.0,13600,B,3.85,2.26,1.06,0.0
2019-10-22,AIMS,Akbar Indo Makmur Stimec Tbk,180.0,0.0,0.0,180.0,0,0.0,144.0,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-22,AISA,Tiga Pilar Sejahtera Food Tbk.,168.0,0.0,0.0,168.0,0,0.0,20.449,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-22,AKKU,Anugerah Kagum Karya Utama Tbk.,50.0,50.0,50.0,50.0,18800,940000.0,75.894,0.0,50.0,32942200,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-22,AKPI,Argha Karya Prima Industry Tbk.,382.0,0.0,0.0,382.0,0,0.0,50.39,0.0,394.0,100,J,384.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,AKRA,AKR Corporindo Tbk.,4080.0,4140.0,4050.0,4080.0,3030800,12417180000.0,3251.748,0.0,4080.0,821000,J,4070.0,8000,B,3.85,2.26,1.06,4080.0
2019-10-22,AKSI,Majapahit Inti Corpora Tbk.,805.0,805.0,800.0,800.0,2889000,2325221000.0,400.0,0.0,805.0,186800,J,800.0,44900,B,3.85,2.26,1.06,0.0
2019-10-22,ALDO,Alkindo Naratama Tbk.,378.0,380.0,378.0,380.0,800,302600.0,278.505,0.0,382.0,100,J,376.0,5000,B,3.85,2.26,1.06,0.0
2019-10-22,ALKA,Alakasa Industrindo Tbk,440.0,550.0,440.0,478.0,3200,1449800.0,80.472,0.0,476.0,400,J,440.0,900,B,3.85,2.26,1.06,0.0
2019-10-22,ALMI,Alumindo Light Metal Industry Tbk.,360.0,0.0,0.0,360.0,0,0.0,55.385,0.0,370.0,10000,J,344.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,ALTO,Tri Banyan Tirta Tbk.,380.0,0.0,0.0,380.0,0,0.0,189.852,0.0,388.0,23200,J,380.0,10000,B,3.85,2.26,1.06,0.0
2019-10-22,AMAG,Asuransi Multi Artha Guna Tbk.,308.0,308.0,308.0,308.0,400,123200.0,293.334,0.0,308.0,600,J,272.0,5000,B,3.85,2.26,1.06,0.0
2019-10-22,AMFG,Asahimas Flat Glass Tbk.,3980.0,4010.0,3990.0,3990.0,3600,14426000.0,162.858,0.0,4000.0,1900,J,3830.0,2000,B,3.85,2.26,1.06,0.0
2019-10-22,AMIN,Ateliers Mecaniques D Indonesie Tbk.,328.0,326.0,320.0,320.0,400,129400.0,250.0,0.0,320.0,1700,J,294.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,AMRT,Sumber Alfaria Trijaya Tbk.,935.0,945.0,935.0,945.0,20100,18854500.0,2411.391,0.0,950.0,20100,J,935.0,54200,B,3.85,2.26,1.06,0.0
2019-10-22,ANDI,Andira Agro Tbk.,1495.0,1495.0,1345.0,1455.0,8661700,12038914500.0,727.5,0.0,1455.0,82500,J,1425.0,1300,B,3.85,2.26,1.06,0.0
2019-10-22,ANJT,Austindo Nusantara Jaya Tbk.,815.0,815.0,800.0,815.0,31200,25350000.0,67.917,0.0,815.0,6100,J,800.0,7300,B,3.85,2.26,1.06,0.0
2019-10-22,ANTM,Aneka Tambang Tbk.,925.0,940.0,915.0,930.0,50069600,46341384500.0,613.174,0.0,935.0,2584700,J,930.0,1584700,B,3.85,2.26,1.06,920.0
2019-10-22,APEX,Apexindo Pratama Duta Tbk.,505.0,505.0,505.0,505.0,600,303000.0,32.331,0.0,545.0,200,J,510.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,APIC,Pacific Strategic Financial Tbk.,740.0,745.0,735.0,740.0,21293200,15708591500.0,787.101,0.0,740.0,68200,J,735.0,9200,B,3.85,2.26,1.06,0.0
2019-10-22,APII,Arita Prima Indonesia Tbk.,190.0,190.0,190.0,190.0,100,19000.0,86.364,0.0,189.0,900,J,155.0,1000,B,3.85,2.26,1.06,0.0
2019-10-22,APLI,Asiaplast Industries Tbk.,95.0,94.0,89.0,90.0,6400,576700.0,75.0,0.0,94.0,1100,J,90.0,200,B,3.85,2.26,1.06,0.0
2019-10-22,APLN,Agung Podomoro Land Tbk.,230.0,234.0,226.0,228.0,9061300,2075201400.0,62.466,0.0,228.0,329400,J,226.0,936700,B,3.85,2.26,1.06,0.0
2019-10-22,APOL,Arpeni Pratama Ocean Line Tbk.,50.0,0.0,0.0,50.0,0,0.0,16.0,0.0,50.0,23266400,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-22,APOL-W2,Waran Seri II Arpeni Pratama Ocean Line,36.0,32.0,24.0,32.0,84100,2672400.0,3200.0,0.0,32.0,37900,J,30.0,38600,B,3.85,2.26,1.06,0.0
2019-10-22,ARGO,Argo Pantes Tbk,825.0,0.0,0.0,825.0,0,0.0,20.729,0.0,0.0,0,J,0.0,0,B,3.85,2.26,1.06,0.0
2019-10-22,ARII,Atlas Resources Tbk.,660.0,645.0,645.0,645.0,10000,6450000.0,43.0,0.0,650.0,10000,J,640.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,ARKA,Arkha Jayanti Persada Tbk.,1720.0,1720.0,1715.0,1720.0,227000,389514000.0,728.814,0.0,1720.0,400,J,1615.0,100,B,3.85,2.26,1.06,0.0
2019-10-22,ARMY,Armidian Karyatama Tbk.,214.0,218.0,212.0,218.0,44977000,9714264400.0,72.667,0.0,218.0,48900,J,216.0,2600,B,3.85,2.26,1.06,0.0
2019-10-22,ARNA,Arwana Citramulia Tbk.,515.0,520.0,498.0,520.0,418800,213377300.0,3534.29,0.0,520.0,50300,J,510.0,687300,B,3.85,2.26,1.06,0.0
2019-10-22,ARTA,Arthavest Tbk,376.0,376.0,376.0,376.0,300,112800.0,218.111,0.0,376.0,1700,J,350.0,600,B,3.85,2.26,1.06,0.0
