STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2019-10-23,PAMG,Bima Sakti Pertiwi Tbk.,134.0
2019-10-23,PANI,Pratama Abadi Nusa Industri Tbk.,99.0
2019-10-23,PANR,Panorama Sentrawisata Tbk.,352.0
2019-10-23,PANS,Panin Sekuritas Tbk.,1545.0
2019-10-23,PBID,Panca Budi Idaman Tbk.,1015.0
2019-10-23,PBRX,Pan Brothers Tbk.,745.0
2019-10-23,PBSA,Paramita Bangun Sarana Tbk.,302.0
2019-10-23,PCAR,Prima Cakrawala Abadi Tbk.,2180.0
2019-10-23,PDES,Destinasi Tirta Nusantara Tbk,950.0
2019-10-23,PEGE,Panca Global Kapital Tbk.,228.0
2019-10-23,PEHA,Phapros Tbk.,1285.0
2019-10-23,PGAS,Perusahaan Gas Negara Tbk.,2250.0
2019-10-23,PGLI,Pembangunan Graha Lestari Indah Tbk.,151.0
2019-10-23,PICO,Pelangi Indah Canindo Tbk,3870.0
2019-10-23,PJAA,Pembangunan Jaya Ancol Tbk.,1030.0
2019-10-23,PKPK,Perdana Karya Perkasa Tbk,77.0
2019-10-23,PLIN,Plaza Indonesia Realty Tbk.,2950.0
2019-10-23,PNBN,Bank Pan Indonesia Tbk,1275.0
2019-10-23,PNBS,Bank Panin Dubai Syariah Tbk.,50.0
2019-10-23,PNIN,Paninvest Tbk.,1145.0
2019-10-23,PNLF,Panin Financial Tbk.,288.0
2019-10-23,POLA,Pool Advista Finance Tbk.,1010.0
2019-10-23,POLI,Pollux Investasi Internasional Tbk.,1505.0
2019-10-23,POLL,Pollux Properti Indonesia Tbk.,7550.0
2019-10-23,POLU,Golden Flower Tbk.,2210.0
2019-10-23,POLY,Asia Pacific Fibers Tbk,66.0
2019-10-23,POOL,Pool Advista Indonesia Tbk.,1945.0
2019-10-23,POSA,Bliss Properti Indonesia Tbk.,97.0
2019-10-23,POSA-W,Waran Seri I Bliss Properti Indonesia Tb,7.0
2019-10-23,POWR,Cikarang Listrindo Tbk.,1070.0
2019-10-23,PPRE,PP Presisi Tbk.,320.0
2019-10-23,PPRO,PP Properti Tbk.,102.0
2019-10-23,PRDA,Prodia Widyahusada Tbk.,4720.0
2019-10-23,PRIM,Royal Prima Tbk.,320.0
2019-10-23,PRIM-W,Waran Seri I Royal Prima Tbk.,37.0
2019-10-23,PSAB,J Resources Asia Pasifik Tbk.,312.0
2019-10-23,PSDN,Prasidha Aneka Niaga Tbk,154.0
2019-10-23,PSSI,Pelita Samudera Shipping Tbk.,181.0
2019-10-23,PTBA,Bukit Asam Tbk.,2360.0
2019-10-23,PTPP,PP (Persero) Tbk.,1740.0
2019-10-23,PTRO,Petrosea Tbk.,1365.0
2019-10-23,PTSN,Sat Nusapersada Tbk,400.0
2019-10-23,PURE,Trinitan Metals and Minerals Tbk.,680.0
2019-10-23,PURE-W,Waran Seri I Trinitan Metals and Mineral,318.0
2019-10-23,PWON,Pakuwon Jati Tbk.,610.0
2019-10-23,PYFA,Pyridam Farma Tbk,189.0
2019-10-23,PZZA,Sarimelati Kencana Tbk.,1070.0
2019-10-23,R-LQ45X,Premier ETF LQ-45 (R-LQ45X),1019.0
2019-10-23,RAJA,Rukun Raharja Tbk.,248.0
2019-10-23,RALS,Ramayana Lestari Sentosa Tbk.,1230.0
2019-10-23,RANC,Supra Boga Lestari Tbk.,340.0
2019-10-23,RBMS,Ristia Bintang Mahkotasejati Tbk.,80.0
2019-10-23,RDTX,Roda Vivatex Tbk,6150.0
2019-10-23,RICY,Ricky Putra Globalindo Tbk,154.0
2019-10-23,RIGS,Rig Tenders Indonesia Tbk.,256.0
2019-10-23,RIMO,Rimo International Lestari Tbk,127.0
2019-10-23,RISE,Jaya Sukses Makmur Sentosa Tbk.,650.0
2019-10-23,RMBA,Bentoel Internasional Investama Tbk.,358.0
2019-10-23,RODA,Pikko Land Development Tbk.,212.0
2019-10-23,ROTI,Nippon Indosari Corpindo Tbk.,1320.0
2019-10-23,RUIS,Radiant Utama Interinsco Tbk.,242.0
2019-10-23,SAFE,Steady Safe Tbk,202.0
2019-10-23,SAME,Sarana Meditama Metropolitan Tbk.,460.0
2019-10-23,SATU,Kota Satu Properti Tbk.,113.0
2019-10-23,SCCO,Supreme Cable Manufacturing & Commerce T,9100.0
2019-10-23,SCMA,Surya Citra Media Tbk.,1335.0
2019-10-23,SDMU,Sidomulyo Selaras Tbk.,50.0
2019-10-23,SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,820.0
2019-10-23,SFAN,Surya Fajar Capital Tbk.,1015.0
2019-10-23,SGRO,Sampoerna Agro Tbk.,2210.0
2019-10-23,SHID,Hotel Sahid Jaya International Tbk.,3250.0
2019-10-23,SHIP,Sillo Maritime Perdana Tbk.,805.0
2019-10-23,SIDO,Industri Jamu dan Farmasi Sido Muncul Tb,1120.0
2019-10-23,SILO,Siloam International Hospitals Tbk.,7425.0
2019-10-23,SIMA,Siwani Makmur Tbk,65.0
2019-10-23,SIMP,Salim Ivomas Pratama Tbk.,346.0
2019-10-23,SIPD,Sierad Produce Tbk.,970.0
2019-10-23,SKBM,Sekar Bumi Tbk.,402.0
2019-10-23,SKRN,Superkrane Mitra Utama Tbk.,535.0
2019-10-23,SKYB,Northcliff Citranusa Indonesia Tbk.,71.0
2019-10-23,SMAR,Smart Tbk.,4030.0
2019-10-23,SMBR,Semen Baturaja (Persero) Tbk.,635.0
2019-10-23,SMCB,Solusi Bangun Indonesia Tbk.,1320.0
2019-10-23,SMDM,Suryamas Dutamakmur Tbk.,123.0
2019-10-23,SMDR,Samudera Indonesia  Tbk.,272.0
2019-10-23,SMGR,Semen Indonesia (Persero) Tbk.,12650.0
2019-10-23,SMKL,Satyamitra Kemas Lestari Tbk.,226.0
2019-10-23,SMKL-W,Waran Seri I Satyamitra Kemas Lestari Tb,30.0
2019-10-23,SMMT,Golden Eagle Energy Tbk.,119.0
2019-10-23,SMRA,Summarecon Agung Tbk.,1225.0
2019-10-23,SMRU,SMR Utama Tbk.,50.0
2019-10-23,SMSM,Selamat Sempurna Tbk.,1460.0
2019-10-23,SOCI,Soechi Lines Tbk.,188.0
2019-10-23,SONA,Sona Topas Tourism Industry Tbk.,5000.0
2019-10-23,SOSS-W,Waran Seri I Shield On Service Tbk.,57.0
2019-10-23,SOTS,Satria Mega Kencana Tbk.,250.0
2019-10-23,SOTS-W,Waran Seri I Satria Mega Kencana Tbk.,82.0
2019-10-23,SPMA,Suparma Tbk.,344.0
2019-10-23,SPTO,Surya Pertiwi Tbk.,980.0
2019-10-23,SRAJ,Sejahteraraya Anugrahjaya Tbk.,242.0
2019-10-23,SRIL,Sri Rejeki Isman Tbk.,298.0
2019-10-23,SRSN,Indo Acidatama Tbk,70.0
2019-10-23,SRTG,Saratoga Investama Sedaya Tbk.,3560.0
2019-10-23,SSIA,Surya Semesta Internusa Tbk.,795.0
2019-10-23,SSMS,Sawit Sumbermas Sarana Tbk.,850.0
2019-10-23,STAR,Buana Artha Anugerah Tbk.,99.0
2019-10-23,SULI,SLJ Global Tbk.,51.0
2019-10-23,SUPR,Solusi Tunas Pratama Tbk.,3170.0
2019-10-23,SURE,Super Energy Tbk.,3020.0
2019-10-23,SWAT,Sriwahana Adityakarta Tbk.,109.0
2019-10-23,TALF,Tunas Alfin Tbk.,360.0
2019-10-23,TAMU,Pelayaran Tamarin Samudra Tbk.,520.0
2019-10-23,TARA,Sitara Propertindo Tbk.,740.0
2019-10-23,TAXI,Express Transindo Utama Tbk.,50.0
2019-10-23,TBIG,Tower Bersama Infrastructure Tbk.,6375.0
2019-10-23,TBLA,Tunas Baru Lampung Tbk.,930.0
2019-10-23,TBMS,Tembaga Mulia Semanan Tbk.,805.0
2019-10-23,TCPI,Transcoal Pacific Tbk.,6150.0
2019-10-23,TDPM,Tridomain Performance Materials Tbk.,304.0
2019-10-23,TELE,Tiphone Mobile Indonesia Tbk.,368.0
2019-10-23,TFAS,Telefast Indonesia Tbk.,202.0
2019-10-23,TFCO,Tifico Fiber Indonesia Tbk.,340.0
2019-10-23,TGRA,Terregra Asia Energy Tbk.,895.0
2019-10-23,TIFA,Tifa Finance Tbk.,172.0
2019-10-23,TINS,Timah Tbk.,915.0
2019-10-23,TIRA,Tira Austenite Tbk,228.0
2019-10-23,TIRT,Tirta Mahakam Resources Tbk,68.0
2019-10-23,TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,10675.0
2019-10-23,TLKM,Telekomunikasi Indonesia (Persero) Tbk.,4210.0
2019-10-23,TMAS,Temas Tbk.,120.0
2019-10-23,TMPO,Tempo Intimedia Tbk.,151.0
2019-10-23,TNCA,Trimuda Nuansa Citra Tbk.,310.0
2019-10-23,TOBA,Toba Bara Sejahtra Tbk.,368.0
2019-10-23,TOPS,Totalindo Eka Persada Tbk.,580.0
2019-10-23,TOTL,Total Bangun Persada Tbk.,444.0
2019-10-23,TOTO,Surya Toto Indonesia Tbk.,312.0
2019-10-23,TOWR,Sarana Menara Nusantara Tbk.,660.0
2019-10-23,TPIA,Chandra Asri Petrochemical Tbk.,9475.0
2019-10-23,TPMA,Trans Power Marine Tbk.,258.0
2019-10-23,TRAM,Trada Alam Minera Tbk.,112.0
2019-10-23,TRAM-W,Waran Seri II Trada Alam Minera Tbk.,45.0
2019-10-23,TRIS,Trisula International Tbk.,280.0
2019-10-23,TRUK,Guna Timur Raya Tbk.,114.0
2019-10-23,TRUS,Trust Finance Indonesia Tbk,354.0
2019-10-23,TSPC,Tempo Scan Pacific Tbk.,1495.0
2019-10-23,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,3450.0
2019-10-23,ULTJ,Ultra Jaya Milk Industry & Trading Compa,1505.0
2019-10-23,UNIC,Unggul Indah Cahaya Tbk.,3800.0
2019-10-23,UNIT,Nusantara Inti Corpora Tbk,192.0
2019-10-23,UNSP,Bakrie Sumatera Plantations Tbk.,95.0
2019-10-23,UNTR,United Tractors Tbk.,21500.0
2019-10-23,UNVR,Unilever Indonesia Tbk.,43950.0
2019-10-23,URBN,Urban Jakarta Propertindo Tbk.,2130.0
2019-10-23,URBN-W,Waran Seri I Urban Jakarta Propertindo T,58.0
2019-10-23,VICO,Victoria Investama Tbk.,111.0
2019-10-23,VINS,Victoria Insurance Tbk.,122.0
2019-10-23,VINS-W,Waran Seri I Victoria Insurance Tbk.,15.0
2019-10-23,VIVA,Visi Media Asia Tbk.,92.0
2019-10-23,VOKS,Voksel Electric Tbk.,330.0
2019-10-23,VRNA,Verena Multi Finance Tbk.,111.0
2019-10-23,WAPO,Wahana Pronatural Tbk.,92.0
2019-10-23,WEGE,Wijaya Karya Bangunan Gedung Tbk.,336.0
2019-10-23,WEHA,WEHA Transportasi Indonesia Tbk.,149.0
2019-10-23,WICO,Wicaksana Overseas International Tbk.,442.0
2019-10-23,WIIM,Wismilak Inti Makmur Tbk.,185.0
2019-10-23,WIKA,Wijaya Karya (Persero) Tbk.,2020.0
2019-10-23,WINS,Wintermar Offshore Marine Tbk.,132.0
2019-10-23,WOMF,Wahana Ottomitra Multiartha Tbk.,266.0
2019-10-23,WOOD,Integra Indocabinet Tbk.,790.0
2019-10-23,WSBP,Waskita Beton Precast Tbk.,342.0
2019-10-23,WSKT,Waskita Karya (Persero) Tbk.,1645.0
2019-10-23,WTON,Wijaya Karya Beton Tbk.,476.0
2019-10-23,XAFA,Reksa Dana Avrist ETF Fixed Rate Bond I,1019.0
2019-10-23,XAQA,Reksa Dana Ashmore ETF LQ45 ALPHA,953.0
2019-10-23,XCID,DIRE Ciptadana Properti Ritel Indonesia,78.0
2019-10-23,XIHD,Reksa Dana Indeks Premier ETF IDX High D,484.0
2019-10-23,XIIF,Reksa Dana Premier ETF Indonesia Financi,650.0
2019-10-23,XIIT,Reksa Dana Premier ETF IDX30,558.0
2019-10-23,XISR,Premier ETF SRI-KEHATI,395.0
2019-10-23,XPFT,Reksa Dana Indeks Pinnacle FTSE Indonesi,540.0
2019-10-23,XPMI,ETF Phillip MSCI Indonesia Equity Index,955.0
2019-10-23,YELO,Yelooo Integra Datanet Tbk.,110.0
2019-10-23,YELO-W,Waran Seri I Yelooo Integra Datanet Tbk.,22.0
2019-10-23,YPAS,Yanaprima Hastapersada Tbk,430.0
2019-10-23,YULE,Yulie Sekuritas Indonesia Tbk.,158.0
2019-10-23,ZINC,Kapuas Prima Coal Tbk.,436.0
2019-10-23,ZONE,Mega Perintis Tbk.,454.0
