STK_CDAT,STK_CODE,STK_NAME,STK_FIRST
2020-05-29,BINA,Bank Ina Perdana Tbk.,1000.0
2020-05-29,BIPI,Astrindo Nusantara Infrastruktur Tbk.,50.0
2020-05-29,BIPI-W,Waran Seri II Astrindo Nusantara Infrast,8.0
2020-05-29,BIPP,Bhuwanatala Indah Permai Tbk.,50.0
2020-05-29,BIRD,Blue Bird Tbk.,965.0
2020-05-29,BISI,BISI International Tbk.,890.0
2020-05-29,BJBR,Bank Pembangunan Daerah Jawa Barat dan B,740.0
2020-05-29,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,498.0
2020-05-29,BKDP,Bukit Darmo Property Tbk,50.0
2020-05-29,BKSL,Sentul City Tbk.,50.0
2020-05-29,BKSW,Bank QNB Indonesia Tbk.,64.0
2020-05-29,BLUE,Berkah Prima Perkasa Tbk.,498.0
2020-05-29,BMAS,Bank Maspion Indonesia Tbk.,266.0
2020-05-29,BMRI,Bank Mandiri (Persero) Tbk.,4290.0
2020-05-29,BMSR,Bintang Mitra Semestaraya Tbk,54.0
2020-05-29,BMTR,Global Mediacom Tbk.,196.0
2020-05-29,BNBA,Bank Bumi Arta Tbk.,290.0
2020-05-29,BNBR,Bakrie & Brothers Tbk,50.0
2020-05-29,BNGA,Bank CIMB Niaga Tbk.,645.0
2020-05-29,BNII,Bank Maybank Indonesia Tbk.,154.0
2020-05-29,BNLI,Bank Permata Tbk.,1280.0
2020-05-29,BOGA,Bintang Oto Global Tbk.,1510.0
2020-05-29,BOLA,Bali Bintang Sejahtera Tbk.,178.0
2020-05-29,BOSS,Borneo Olah Sarana Sukses Tbk.,76.0
2020-05-29,BPTR,Batavia Prosperindo Trans Tbk.,82.0
2020-05-29,BRIS,Bank BRIsyariah Tbk.,300.0
2020-05-29,BRMS,Bumi Resources Minerals Tbk.,50.0
2020-05-29,BRNA,Berlina Tbk.,1000.0
2020-05-29,BRPT,Barito Pacific Tbk.,1275.0
2020-05-29,BRPT-W,Waran Seri I Barito Pacific Tbk.,1000.0
2020-05-29,BSDE,Bumi Serpong Damai Tbk.,660.0
2020-05-29,BSIM-W3,Waran Seri III Bank Sinarmas Tbk.,16.0
2020-05-29,BSSR,Baramulti Suksessarana Tbk.,1230.0
2020-05-29,BTON,Betonjaya Manunggal Tbk.,148.0
2020-05-29,BTPN,Bank BTPN Tbk.,1870.0
2020-05-29,BTPS,Bank Tabungan Pensiunan Nasional Syariah,2700.0
2020-05-29,BUDI,Budi Starch & Sweetener Tbk.,88.0
2020-05-29,BUKK,Bukaka Teknik Utama Tbk.,915.0
2020-05-29,BULL,Buana Lintas Lautan Tbk.,224.0
2020-05-29,BULL-W2,Waran Seri IV Buana Lintas Lautan Tbk.,37.0
2020-05-29,BUMI,Bumi Resources Tbk.,50.0
2020-05-29,BUVA,Bukit Uluwatu Villa Tbk.,61.0
2020-05-29,BVIC,Bank Victoria International Tbk.,68.0
2020-05-29,BWPT,Eagle High Plantations Tbk.,79.0
2020-05-29,BYAN,Bayan Resources Tbk.,14450.0
2020-05-29,CAKK,Cahayaputra Asa Keramik Tbk.,50.0
2020-05-29,CAKK-W,Waran Seri I Cahayaputra Asa Keramik Tbk,7.0
2020-05-29,CAMP,Campina Ice Cream Industry Tbk.,206.0
2020-05-29,CANI,Capitol Nusantara Indonesia Tbk.,190.0
2020-05-29,CARE,Metro Healthcare Indonesia Tbk.,304.0
2020-05-29,CARS,Industri dan Perdagangan Bintraco Dharma,50.0
2020-05-29,CASA,Capital Financial Indonesia Tbk.,368.0
2020-05-29,CASH,Cashlez Worldwide Indonesia Tbk.,474.0
2020-05-29,CASH-W,Waran Seri I Cashlez Worldwide Indonesia,24.0
2020-05-29,CASS,Cardig Aero Services Tbk.,192.0
2020-05-29,CBMF,Cahaya Bintang Medan Tbk.,126.0
2020-05-29,CCSI,Communication Cable Systems Indonesia Tb,250.0
2020-05-29,CEKA,Wilmar Cahaya Indonesia Tbk.,1695.0
2020-05-29,CENT,Centratama Telekomunikasi Indonesia Tbk.,53.0
2020-05-29,CFIN,Clipan Finance Indonesia Tbk.,193.0
2020-05-29,CINT,Chitose Internasional Tbk.,262.0
2020-05-29,CITA,Cita Mineral Investindo Tbk.,1700.0
2020-05-29,CITY,Natura City Developments Tbk.,52.0
2020-05-29,CITY-W,Waran Seri I Natura City Developments Tb,11.0
2020-05-29,CLEO,Sariguna Primatirta Tbk.,464.0
2020-05-29,CLPI,Colorpak Indonesia Tbk.,660.0
2020-05-29,CNTX,Century Textile Industry Tbk.,254.0
2020-05-29,COCO,Wahana Interfood Nusantara Tbk.,770.0
2020-05-29,CPIN,Charoen Pokphand Indonesia Tbk,5000.0
2020-05-29,CPRI,Capri Nusa Satu Properti Tbk.,50.0
2020-05-29,CPRI-W,Waran Seri I Capri Nusa Satu Properti Tb,16.0
2020-05-29,CSAP,Catur Sentosa Adiprana Tbk.,348.0
2020-05-29,CSIS,Cahayasakti Investindo Sukses Tbk.,50.0
2020-05-29,CSMI,Cipta Selera Murni Tbk.,183.0
2020-05-29,CSRA,Cisadane Sawit Raya Tbk.,250.0
2020-05-29,CTRA,Ciputra Development Tbk.,560.0
2020-05-29,CTTH,Citatah Tbk.,50.0
2020-05-29,DADA,Diamond Citra Propertindo Tbk.,183.0
2020-05-29,DADA-W,Waran Seri I Diamond Citra Propertindo T,4.0
2020-05-29,DART,Duta Anggada Realty Tbk.,292.0
2020-05-29,DAYA,Duta Intidaya Tbk.,560.0
2020-05-29,DEAL,Dewata Freightinternational Tbk.,95.0
2020-05-29,DGIK,Nusa Konstruksi Enjiniring Tbk.,50.0
2020-05-29,DILD,Intiland Development Tbk.,216.0
2020-05-29,DIVA,Distribusi Voucher Nusantara Tbk.,840.0
2020-05-29,DKFT,Central Omega Resources Tbk.,91.0
2020-05-29,DLTA,Delta Djakarta Tbk.,4380.0
2020-05-29,DMAS,Puradelta Lestari Tbk.,139.0
2020-05-29,DMMX,Digital Mediatama Maxima Tbk.,82.0
2020-05-29,DMND,Diamond Food Indonesia Tbk.,950.0
2020-05-29,DNAR,Bank Oke Indonesia Tbk.,143.0
2020-05-29,DNET,Indoritel Makmur Internasional Tbk.,3680.0
2020-05-29,DOID,Delta Dunia Makmur Tbk.,133.0
2020-05-29,DPNS,Duta Pertiwi Nusantara Tbk.,204.0
2020-05-29,DPUM,Dua Putra Utama Makmur Tbk.,91.0
2020-05-29,DSFI,Dharma Samudera Fishing Industries Tbk.,67.0
2020-05-29,DSNG,Dharma Satya Nusantara Tbk.,312.0
2020-05-29,DSSA,Dian Swastatika Sentosa Tbk,20950.0
2020-05-29,DUCK,Jaya Bersama Indo Tbk.,422.0
2020-05-29,DVLA,Darya-Varia Laboratoria Tbk.,2170.0
2020-05-29,DWGL,Dwi Guna Laksana Tbk.,246.0
2020-05-29,DWGL-W,Waran Seri I Dwi Guna Laksana Tbk.,23.0
2020-05-29,DYAN,Dyandra Media International Tbk.,50.0
2020-05-29,EAST,Eastparc Hotel Tbk.,52.0
2020-05-29,EAST-W,Waran Seri I Eastparc Hotel Tbk.,6.0
2020-05-29,ECII,Electronic City Indonesia Tbk.,665.0
2020-05-29,EKAD,Ekadharma International Tbk.,920.0
2020-05-29,ELSA,Elnusa Tbk.,198.0
2020-05-29,ELTY,Bakrieland Development Tbk.,50.0
2020-05-29,EMDE,Megapolitan Developments Tbk.,197.0
2020-05-29,EMTK,Elang Mahkota Teknologi Tbk.,4650.0
2020-05-29,ENRG,Energi Mega Persada Tbk.,50.0
2020-05-29,ENVY,Envy Technologies Indonesia Tbk.,90.0
2020-05-29,EPMT,Enseval Putera Megatrading Tbk.,1740.0
2020-05-29,ERAA,Erajaya Swasembada Tbk.,1275.0
2020-05-29,ESIP,Sinergi Inti Plastindo Tbk.,163.0
2020-05-29,ESIP-W,Waran Seri I Sinergi Inti Plastindo Tbk.,7.0
2020-05-29,ESSA,Surya Esa Perkasa Tbk.,149.0
2020-05-29,ESTA,Esta Multi Usaha Tbk.,86.0
2020-05-29,ESTI,Ever Shine Tex Tbk.,50.0
2020-05-29,ETWA,Eterindo Wahanatama Tbk,66.0
2020-05-29,EXCL,XL Axiata Tbk.,2500.0
2020-05-29,FAST,Fast Food Indonesia Tbk.,955.0
2020-05-29,FILM,MD Pictures Tbk.,185.0
2020-05-29,FIRE,Alfa Energi Investama Tbk.,119.0
2020-05-29,FIRE-W,Waran Seri I Alfa Energi Investama Tbk.,10.0
2020-05-29,FISH,FKS Multi Agro Tbk.,2800.0
2020-05-29,FITT,Hotel Fitra International Tbk.,58.0
2020-05-29,FITT-W,Waran Seri I Hotel Fitra International T,15.0
2020-05-29,FOOD,Sentra Food Indonesia Tbk.,82.0
2020-05-29,FPNI,Lotte Chemical Titan Tbk.,93.0
2020-05-29,FREN,Smartfren Telecom Tbk.,98.0
2020-05-29,FREN-W,Waran Seri II Smartfren Telecom Tbk.,24.0
2020-05-29,FUJI,Fuji Finance Indonesia Tbk.,107.0
2020-05-29,GDST,Gunawan Dianjaya Steel Tbk.,53.0
2020-05-29,GDYR,Goodyear Indonesia Tbk.,1500.0
2020-05-29,GEMA,Gema Grahasarana Tbk.,372.0
2020-05-29,GGRM,Gudang Garam Tbk.,47925.0
2020-05-29,GGRP,Gunung Raja Paksi Tbk.,280.0
2020-05-29,GHON,Gihon Telekomunikasi Indonesia Tbk.,1550.0
2020-05-29,GIAA,Garuda Indonesia (Persero) Tbk.,236.0
2020-05-29,GJTL,Gajah Tunggal Tbk.,370.0
2020-05-29,GLOB,Global Teleshop Tbk.,226.0
2020-05-29,GLVA,Galva Technologies Tbk.,226.0
2020-05-29,GMFI,Garuda Maintenance Facility Aero Asia Tb,77.0
2020-05-29,GOLD,Visi Telekomunikasi Infrastruktur Tbk.,181.0
2020-05-29,GOOD,Garudafood Putra Putri Jaya Tbk.,1295.0
2020-05-29,GPRA,Perdana Gapuraprima Tbk.,51.0
2020-05-29,GTBO,Garda Tujuh Buana Tbk,75.0
2020-05-29,GWSA,Greenwood Sejahtera Tbk.,82.0
2020-05-29,GZCO,Gozco Plantations Tbk.,50.0
2020-05-29,HDIT,Hensel Davest Indonesia Tbk.,515.0
2020-05-29,HEAL,Medikaloka Hermina Tbk.,3140.0
2020-05-29,HELI,Jaya Trishindo Tbk.,175.0
2020-05-29,HELI-W,Waran Seri I Jaya Trishindo Tbk.,9.0
2020-05-29,HERO,Hero Supermarket Tbk.,950.0
2020-05-29,HEXA,Hexindo Adiperkasa Tbk.,2820.0
2020-05-29,HITS,Humpuss Intermoda Transportasi Tbk.,535.0
2020-05-29,HKMU,HK Metals Utama Tbk.,65.0
2020-05-29,HMSP,H.M. Sampoerna Tbk.,1915.0
2020-05-29,HOKI,Buyung Poetra Sembada Tbk.,680.0
2020-05-29,HOKI-W,Waran Seri I Buyung Poetra Sembada Tbk.,412.0
2020-05-29,HOTL,Saraswati Griya Lestari Tbk.,77.0
2020-05-29,HRME,Menteng Heritage Realty Tbk.,150.0
2020-05-29,HRTA,Hartadinata Abadi Tbk.,236.0
2020-05-29,HRUM,Harum Energy Tbk.,1240.0
2020-05-29,IATA,Indonesia Transport & Infrastructure Tbk,50.0
2020-05-29,ICBP,Indofood CBP Sukses Makmur Tbk.,8350.0
2020-05-29,ICON,Island Concepts Indonesia Tbk.,54.0
2020-05-29,IDPR,Indonesia Pondasi Raya Tbk.,124.0
2020-05-29,IFII,Indonesia Fibreboard Industry Tbk.,141.0
2020-05-29,IFSH,Ifishdeco Tbk.,254.0
2020-05-29,IGAR,Champion Pacific Indonesia Tbk.,242.0
2020-05-29,IKAI,Intikeramik Alamasri Industri Tbk.,50.0
2020-05-29,IKAN,Era Mandiri Cemerlang Tbk.,434.0
2020-05-29,IKBI,Sumi Indo Kabel Tbk.,202.0
2020-05-29,IMAS,Indomobil Sukses Internasional Tbk.,494.0
2020-05-29,IMJS,Indomobil Multi Jasa Tbk.,128.0
2020-05-29,IMPC,Impack Pratama Industri Tbk.,1115.0
2020-05-29,INAF,Indofarma (Persero) Tbk.,1020.0
2020-05-29,INAI,Indal Aluminium Industry Tbk.,356.0
2020-05-29,INCF,Indo Komoditi Korpora Tbk.,50.0
2020-05-29,INCI,Intanwijaya Internasional Tbk,372.0
2020-05-29,INCO,Vale Indonesia Tbk.,2880.0
2020-05-29,INDF,Indofood Sukses Makmur Tbk.,5700.0
2020-05-29,INDO,Royalindo Investa Wijaya Tbk.,73.0
2020-05-29,INDO-W,Waran Seri I Royalindo Investa Wijaya Tb,20.0
2020-05-29,INDR,Indo-Rama Synthetics Tbk.,2320.0
2020-05-29,INDS,Indospring Tbk.,1910.0
2020-05-29,INDX,Tanah Laut Tbk,50.0
2020-05-29,INDY,Indika Energy Tbk.,685.0
2020-05-29,INKP,Indah Kiat Pulp & Paper Tbk.,5100.0
2020-05-29,INOV,Inocycle Technology Group Tbk.,318.0
2020-05-29,INPC,Bank Artha Graha Internasional Tbk.,50.0
2020-05-29,INPC-W,Waran Seri I Bank Artha Graha Internasio,3.0
2020-05-29,INPP,Indonesian Paradise Property Tbk.,705.0
2020-05-29,INPS,Indah Prakasa Sentosa Tbk.,3300.0
2020-05-29,INRU,Toba Pulp Lestari Tbk.,855.0
2020-05-29,INTA,Intraco Penta Tbk.,246.0
2020-05-29,INTA-W,Waran Seri I Intraco Penta Tbk.,12.0
2020-05-29,INTP,Indocement Tunggal Prakarsa Tbk.,12100.0
2020-05-29,IPCC,Indonesia Kendaraan Terminal Tbk.,334.0
2020-05-29,IPCM,Jasa Armada Indonesia Tbk.,175.0
2020-05-29,IPOL,Indopoly Swakarsa Industry Tbk.,64.0
2020-05-29,IPTV,MNC Vision Networks Tbk.,384.0
2020-05-29,IPTV-W,Waran Seri I MNC Vision Networks Tbk.,95.0
2020-05-29,IRRA,Itama Ranoraya Tbk.,550.0
2020-05-29,ISAT,Indosat Tbk.,2100.0
2020-05-29,ISSP,Steel Pipe Industry of Indonesia Tbk.,120.0
2020-05-29,ITIC,Indonesian Tobacco Tbk.,1910.0
2020-05-29,ITMG,Indo Tambangraya Megah Tbk.,8225.0
2020-05-29,JAST,Jasnita Telekomindo Tbk.,101.0
2020-05-29,JAWA,Jaya Agra Wattie Tbk.,69.0
2020-05-29,JAYA,Armada Berjaya Trans Tbk.,58.0
2020-05-29,JAYA-W,Waran Seri I Armada Berjaya Trans Tbk.,11.0
2020-05-29,JMAS,Asuransi Jiwa Syariah Jasa Mitra Abadi T,170.0
2020-05-29,JPFA,Japfa Comfeed Indonesia Tbk.,920.0
2020-05-29,JRPT,Jaya Real Property Tbk.,418.0
2020-05-29,JSKY,Sky Energy Indonesia Tbk.,69.0
2020-05-29,JSMR,Jasa Marga (Persero) Tbk.,3850.0
2020-05-29,JTPE,Jasuindo Tiga Perkasa Tbk.,690.0
2020-05-29,KAEF,Kimia Farma Tbk.,1170.0
2020-05-29,KARW,ICTSI Jasa Prima Tbk.,52.0
2020-05-29,KAYU,Darmi Bersaudara Tbk.,50.0
2020-05-29,KBAG,Karya Bersama Anugerah Tbk.,300.0
2020-05-29,KBAG-W,Waran Seri I Karya Bersama Anugerah Tbk.,66.0
2020-05-29,KBLI,KMI Wire & Cable Tbk.,388.0
2020-05-29,KBLM,Kabelindo Murni Tbk.,320.0
2020-05-29,KBLV,First Media Tbk.,330.0
2020-05-29,KDSI,Kedawung Setia Industrial Tbk.,800.0
2020-05-29,KEEN,Kencana Energi Lestari Tbk.,252.0
2020-05-29,KEJU,Mulia Boga Raya Tbk.,800.0
2020-05-29,KIAS,Keramika Indonesia Assosiasi Tbk.,50.0
2020-05-29,KICI,Kedaung Indah Can Tbk,242.0
2020-05-29,KIJA,Kawasan Industri Jababeka Tbk.,148.0
2020-05-29,KINO,Kino Indonesia Tbk.,2560.0
2020-05-29,KIOS,Kioson Komersial Indonesia Tbk.,165.0
2020-05-29,KIOS-W,Waran Seri I Kioson Komersial Indonesia,42.0
2020-05-29,KJEN,Krida Jaringan Nusantara Tbk.,1175.0
2020-05-29,KKGI,Resource Alam Indonesia Tbk.,210.0
2020-05-29,KLBF,Kalbe Farma Tbk.,1360.0
2020-05-29,KMTR,Kirana Megatara Tbk.,220.0
2020-05-29,KOBX,Kobexindo Tractors Tbk.,90.0
2020-05-29,KOPI,Mitra Energi Persada Tbk.,555.0
2020-05-29,KOTA,DMS Propertindo Tbk.,680.0
2020-05-29,KOTA-W,Waran Seri I DMS Propertindo Tbk.,420.0
2020-05-29,KPAL,Steadfast Marine Tbk.,51.0
2020-05-29,KPAS,Cottonindo Ariesta Tbk.,50.0
2020-05-29,KPAS-W,Waran Seri I Cottonindo Ariesta Tbk.,11.0
2020-05-29,KPIG,MNC Land Tbk.,114.0
2020-05-29,KRAH,Grand Kartech Tbk.,394.0
2020-05-29,KRAS,Krakatau Steel (Persero) Tbk.,176.0
2020-05-29,KREN,Kresna Graha Investama Tbk.,68.0
2020-05-29,LAND,Trimitra Propertindo Tbk.,300.0
2020-05-29,LEAD,Logindo Samudramakmur Tbk.,50.0
2020-05-29,LINK,Link Net Tbk.,2560.0
2020-05-29,LION,Lion Metal Works Tbk.,222.0
2020-05-29,LMPI,Langgeng Makmur Industri Tbk.,76.0
2020-05-29,LMSH,Lionmesh Prima Tbk.,226.0
2020-05-29,LPCK,Lippo Cikarang Tbk,730.0
2020-05-29,LPIN,Multi Prima Sejahtera Tbk,197.0
2020-05-29,LPKR,Lippo Karawaci Tbk.,170.0
2020-05-29,LPLI,Star Pacific Tbk,85.0
2020-05-29,LPPF,Matahari Department Store Tbk.,1475.0
2020-05-29,LPPS,Lippo Securities Tbk.,66.0
2020-05-29,LSIP,PP London Sumatra Indonesia Tbk.,710.0
2020-05-29,LTLS,Lautan Luas Tbk.,416.0
2020-05-29,LUCK,Sentral Mitra Informatika Tbk.,306.0
2020-05-29,MAIN,Malindo Feedmill Tbk.,520.0
2020-05-29,MAMI,Mas Murni Indonesia Tbk,50.0
2020-05-29,MAMI-W,Waran Seri I Mas Murni Indonesia Tbk.,5.0
2020-05-29,MAPA,Map Aktif Adiperkasa Tbk.,2400.0
2020-05-29,MAPB,MAP Boga Adiperkasa Tbk.,1565.0
2020-05-29,MAPI,Mitra Adiperkasa Tbk.,760.0
2020-05-29,MARI,Mahaka Radio Integra Tbk.,130.0
2020-05-29,MARK,Mark Dynamics Indonesia Tbk.,550.0
2020-05-29,MASA,Multistrada Arah Sarana Tbk.,372.0
2020-05-29,MBAP,Mitrabara Adiperdana Tbk.,1620.0
2020-05-29,MBSS,Mitrabahtera Segara Sejati Tbk.,304.0
2020-05-29,MBTO,Martina Berto Tbk.,55.0
2020-05-29,MCAS,M Cash Integrasi Tbk.,960.0
2020-05-29,MCOR,Bank China Construction Bank Indonesia T,118.0
2020-05-29,MDIA,Intermedia Capital Tbk.,50.0
2020-05-29,MDKA,Merdeka Copper Gold Tbk.,1255.0
2020-05-29,MDKI,Emdeki Utama Tbk.,126.0
2020-05-29,MDLN,Modernland Realty Tbk.,61.0
2020-05-29,MEDC,Medco Energi Internasional Tbk.,454.0
2020-05-29,MEDC-W,Waran Seri I Medco Energi Internasional,40.0
2020-05-29,MEGA,Bank Mega Tbk.,6300.0
2020-05-29,MERK,Merck Tbk.,2140.0
2020-05-29,META,Nusantara Infrastructure Tbk.,94.0
2020-05-29,MFIN,Mandala Multifinance Tbk.,880.0
2020-05-29,MFMI,Multifiling Mitra Indonesia Tbk.,505.0
2020-05-29,MGRO,Mahkota Group Tbk.,700.0
2020-05-29,MICE,Multi Indocitra Tbk.,302.0
2020-05-29,MIDI,Midi Utama Indonesia Tbk.,1495.0
2020-05-29,MIKA,Mitra Keluarga Karyasehat Tbk.,2360.0
2020-05-29,MINA,Sanurhasta Mitra Tbk.,50.0
2020-05-29,MKNT,Mitra Komunikasi Nusantara Tbk.,50.0
2020-05-29,MLBI,Multi Bintang Indonesia Tbk.,10000.0
2020-05-29,MLIA,Mulia Industrindo Tbk,478.0
2020-05-29,MLPL,Multipolar Tbk.,50.0
2020-05-29,MLPT,Multipolar Technology Tbk.,570.0
2020-05-29,MMLP,Mega Manunggal Property Tbk.,140.0
2020-05-29,MNCN,Media Nusantara Citra Tbk.,885.0
2020-05-29,MOLI,Madusari Murni Indah Tbk.,1065.0
2020-05-29,MPMX,Mitra Pinasthika Mustika Tbk.,615.0
2020-05-29,MPOW,Megapower Makmur Tbk.,55.0
2020-05-29,MPPA,Matahari Putra Prima Tbk.,112.0
2020-05-29,MPRO,Maha Properti Indonesia Tbk.,855.0
2020-05-29,MRAT,Mustika Ratu Tbk.,130.0
2020-05-29,MSIN,MNC Studios International Tbk.,304.0
2020-05-29,MTDL,Metrodata Electronics Tbk.,1320.0
2020-05-29,MTPS,Meta Epsi Tbk.,140.0
2020-05-29,MTSM,Metro Realty Tbk.,156.0
2020-05-29,MTWI,Malacca Trust Wuwungan Insurance Tbk.,50.0
2020-05-29,MYOH,Samindo Resources Tbk.,890.0
2020-05-29,MYOR,Mayora Indah Tbk.,2180.0
2020-05-29,MYTX,Asia Pacific Investama Tbk.,55.0
2020-05-29,NASA,Ayana Land International Tbk.,192.0
2020-05-29,NASA-W,Waran Seri I Ayana Land International Tb,5.0
2020-05-29,NATO,Nusantara Properti Internasional Tbk.,545.0
2020-05-29,NELY,Pelayaran Nelly Dwi Putri Tbk.,156.0
2020-05-29,NFCX,NFC Indonesia Tbk.,1210.0
2020-05-29,NICK,Charnic Capital Tbk.,300.0
2020-05-29,NIKL,Pelat Timah Nusantara Tbk.,412.0
2020-05-29,NIRO,City Retail Developments Tbk.,150.0
2020-05-29,NISP,Bank OCBC NISP Tbk.,685.0
2020-05-29,NOBU,Bank Nationalnobu Tbk.,720.0
