AALI,2020-01-02,14550,14650,14025,14025,799000,888,-147500
ABBA,2020-01-02,106,108,105,105,6340800,624,21600
ABDA,2020-01-02,7075,7075,6925,6925,1700,6,1600
ABMM,2020-01-02,0,0,0,1530,0,0,0
ACES,2020-01-02,1500,1535,1500,1510,13727900,3295,2320200
ACST,2020-01-02,970,1010,965,995,48900,56,-100
ADES,2020-01-02,1045,1045,1045,1045,400,3,0
ADHI,2020-01-02,1180,1190,1155,1170,5113900,1224,258900
ADMF,2020-01-02,10400,10450,10375,10425,20000,35,10400
ADMG,2020-01-02,186,188,186,187,46500,21,0
ADRO,2020-01-02,1555,1555,1490,1495,76612000,8570,-8489458
AGAR,2020-01-02,396,396,390,392,127500,32,0
AGII,2020-01-02,670,670,650,650,185800,112,-6100
AGRO,2020-01-02,199,204,197,197,2467200,541,0
AGRS,2020-01-02,135,178,135,150,418600,222,0
AHAP,2020-01-02,60,65,57,58,357100,64,0
AIMS,2020-01-02,0,0,0,180,0,0,0
AISA,2020-01-02,0,0,0,168,0,0,0
AKKU,2020-01-02,50,50,50,50,72000,17,0
AKPI,2020-01-02,370,428,370,380,13300,10,-200
AKRA,2020-01-02,3950,3990,3850,3900,10907300,1763,134393
AKSI,2020-01-02,1100,1200,1100,1150,384500,27,-12000
ALDO,2020-01-02,386,410,386,400,18200,14,0
ALKA,2020-01-02,418,418,410,410,12800,8,0
ALMI,2020-01-02,0,0,0,358,0,0,0
ALTO,2020-01-02,398,398,398,398,13394500,7,0
AMAG,2020-01-02,296,296,296,296,400,1,0
AMFG,2020-01-02,3430,4280,3430,3540,78100,35,31000
AMIN,2020-01-02,312,312,308,310,2600,9,0
AMRT,2020-01-02,870,880,855,875,9600,26,-1000
ANDI,2020-01-02,50,66,50,53,427504900,18306,4541000
ANJT,2020-01-02,965,1000,965,1000,90100,6,39600
ANTM,2020-01-02,845,850,825,840,26829200,3226,929200
APEX,2020-01-02,0,0,0,346,0,0,0
APIC,2020-01-02,690,700,680,685,22076600,2650,398200
APII,2020-01-02,180,180,161,168,15400,13,0
APLI,2020-01-02,179,179,174,175,219200,29,800
APLN,2020-01-02,177,179,175,178,6813300,509,355500
APOL,2020-01-02,0,0,0,50,0,0,0
ARGO,2020-01-02,0,0,0,825,0,0,0
ARII,2020-01-02,715,715,715,715,15000,3,0
ARKA,2020-01-02,2090,2090,1990,2070,422700,601,0
ARMY,2020-01-02,0,0,0,50,0,0,0
ARNA,2020-01-02,434,450,432,440,141500,60,98100
ARTA,2020-01-02,0,0,0,450,0,0,0
ARTI,2020-01-02,50,50,50,50,500,3,0
ARTO,2020-01-02,3200,3300,3030,3100,96700,130,-44700
ASBI,2020-01-02,304,304,304,304,700,2,700
ASDM,2020-01-02,1090,1095,1090,1095,600,3,0
ASGR,2020-01-02,950,995,940,945,439700,88,279300
ASII,2020-01-02,6925,6925,6775,6875,15008600,3370,2102200
ASJT,2020-01-02,120,125,114,121,718100,173,0
ASMI,2020-01-02,1265,1265,1215,1240,16800,35,-298200
ASRI,2020-01-02,238,240,236,238,3323600,647,1637900
ASRM,2020-01-02,0,0,0,2010,0,0,0
ASSA,2020-01-02,740,745,715,720,7695000,364,117600
ATIC,2020-01-02,0,0,0,640,0,0,0
AUTO,2020-01-02,1250,1325,1250,1300,5053900,1263,1249200
BABP,2020-01-02,50,50,50,50,29300,4,0
BABP-W3,2020-01-02,45,45,45,45,2200,0,0
BABP-W4,2020-01-02,12,17,12,15,14238600,0,0
BACA,2020-01-02,300,304,300,300,6731200,1116,1600
BAJA,2020-01-02,61,62,61,62,141500,18,0
BALI,2020-01-02,1100,1100,900,900,19000,30,-5000
BAPA,2020-01-02,71,74,69,69,33270500,57,0
BAPI,2020-01-02,50,50,50,50,55700,26,0
BATA,2020-01-02,650,650,645,645,400,3,0
BAYU,2020-01-02,1150,1200,1150,1200,6300,7,-200
BBCA,2020-01-02,33475,33900,33400,33450,9889000,5388,-7494478
BBHI,2020-01-02,125,139,110,117,272100,25,0
BBKP,2020-01-02,224,242,222,242,16778700,1073,304600
BBLD,2020-01-02,0,0,0,404,0,0,0
BBMD,2020-01-02,0,0,0,2800,0,0,0
BBNI,2020-01-02,7875,7875,7775,7775,9301300,5153,810542
BBRI,2020-01-02,4400,4410,4360,4410,41714100,6352,-8984906
BBRM,2020-01-02,0,0,0,50,0,0,0
BBTN,2020-01-02,2150,2150,2110,2130,5433500,1471,-3935000
BBYB,2020-01-02,278,280,278,280,171000,10,-170700
BCAP,2020-01-02,141,150,140,141,275400,73,34200
BCIC,2020-01-02,0,0,0,450,0,0,0
BCIP,2020-01-02,64,65,60,60,1548600,106,0
BDMN,2020-01-02,3950,3990,3920,3960,1140900,695,-57100
BEEF,2020-01-02,404,404,386,392,1672800,291,34400
BEKS,2020-01-02,50,50,50,50,3200,7,0
BELL,2020-01-02,525,525,525,525,68900,24,0
BEST,2020-01-02,216,218,204,208,10256700,645,2164700
BFIN,2020-01-02,560,570,555,555,85500,29,5900
BGTG,2020-01-02,66,66,62,64,1623700,184,0
BHIT,2020-01-02,64,64,63,64,4770900,169,628100
BIKA,2020-01-02,152,152,152,152,100,1,0
BIMA,2020-01-02,50,59,50,50,4960300,834,0
BINA,2020-01-02,830,830,820,820,23200,15,0
BIPI,2020-01-02,50,50,50,50,93300,71,0
BIPP,2020-01-02,50,67,50,50,1828400,538,0
BIRD,2020-01-02,2490,2610,2400,2600,631100,348,-6800
BISI,2020-01-02,1050,1050,1035,1040,83800,38,2600
BJBR,2020-01-02,1185,1210,1130,1175,6193900,1992,-78200
BJTM,2020-01-02,685,685,680,680,1581400,456,740200
BKDP,2020-01-02,61,61,55,60,31700,8,0
BKSL,2020-01-02,85,87,82,83,35498100,1118,6644900
BKSW,2020-01-02,168,168,130,149,6800,5,0
BLTA,2020-01-02,50,50,50,50,100,1,0
BLTZ,2020-01-02,0,0,0,3000,0,0,0
BLUE,2020-01-02,525,530,515,515,83100,134,0
BMAS,2020-01-02,356,356,348,348,200,2,0
BMRI,2020-01-02,7675,7775,7650,7750,18689900,4495,-2905951
BMSR,2020-01-02,111,112,106,106,38400,17,0
BMTR,2020-01-02,350,352,340,344,6857800,804,1152100
BNBA,2020-01-02,320,320,314,318,36700,40,10000
BNBR,2020-01-02,50,50,50,50,93000,6,0
BNGA,2020-01-02,970,975,960,965,470600,210,81900
BNII,2020-01-02,206,208,206,208,129400,44,0
BNLI,2020-01-02,1270,1270,1255,1260,5081300,743,1767000
BOGA,2020-01-02,1330,1340,1330,1330,11000200,1798,-44600
BOLA,2020-01-02,332,332,312,324,20800,39,0
BOLT,2020-01-02,840,840,830,840,100200,95,0
BORN,2020-01-02,0,0,0,50,0,0,0
BOSS,2020-01-02,172,180,170,171,375700,146,0
BPFI,2020-01-02,0,0,0,1310,0,0,0
BPII,2020-01-02,10000,10000,10000,10000,1800,1,0
BPTR,2020-01-02,88,92,88,92,29000,10,0
BRAM,2020-01-02,0,0,0,10800,0,0,0
BRIS,2020-01-02,330,336,330,332,1456400,392,5800
BRMS,2020-01-02,52,52,50,51,20436600,223,-5202000
BRNA,2020-01-02,1030,1030,1030,1030,100,1,100
BRPT,2020-01-02,1510,1515,1400,1465,51385300,6232,3125600
BSDE,2020-01-02,1255,1270,1250,1270,4199900,1008,509000
BSIM,2020-01-02,530,580,530,580,200,2,0
BSIM-W3,2020-01-02,40,40,40,40,100,0,0
BSSR,2020-01-02,0,0,0,1820,0,0,0
BSWD,2020-01-02,0,0,0,1750,0,0,0
BTEK,2020-01-02,50,50,50,50,16600,5,0
BTEL,2020-01-02,0,0,0,50,0,0,0
BTON,2020-01-02,210,210,204,204,3500,8,0
BTPN,2020-01-02,3250,3250,3200,3250,3700,15,0
BTPS,2020-01-02,4250,4250,4100,4160,2564000,1970,424400
BUDI,2020-01-02,103,103,102,102,756700,32,0
BUKK,2020-01-02,1460,1460,1450,1450,1700,7,0
BULL,2020-01-02,164,164,160,160,6132700,163,-70000
BUMI,2020-01-02,66,67,66,66,46639800,771,7720600
BUVA,2020-01-02,76,80,76,77,73200,14,0
BVIC,2020-01-02,74,85,74,80,3112600,188,-20000
BWPT,2020-01-02,156,162,144,153,130149300,5536,-3026300
BYAN,2020-01-02,0,0,0,15900,0,0,0
CAKK,2020-01-02,70,74,66,69,397900,159,0
CAMP,2020-01-02,374,376,370,374,969700,196,0
CANI,2020-01-02,0,0,0,162,0,0,0
CARS,2020-01-02,176,184,175,182,23200,12,0
CASA,2020-01-02,418,418,412,416,10534500,1582,137000
CASS,2020-01-02,600,600,560,560,200,2,100
CCSI,2020-01-02,260,264,258,258,505300,317,0
CEKA,2020-01-02,1675,1980,1675,1715,152600,172,1800
CENT,2020-01-02,73,83,73,81,21842200,448,-47900
CFIN,2020-01-02,276,280,270,276,127500,32,86200
CINT,2020-01-02,300,300,276,278,30500,15,0
CITA,2020-01-02,1700,1700,1700,1700,200,1,0
CITY,2020-01-02,108,117,100,109,65200,30,0
CKRA,2020-01-02,0,0,0,76,0,0,0
CLAY,2020-01-02,3600,3600,3300,3570,153300,87,24900
CLEO,2020-01-02,505,505,498,505,5880000,648,-104600
CLPI,2020-01-02,775,775,770,775,30000,19,0
CMNP,2020-01-02,1855,1855,1855,1855,2000,2,-2000
CMPP,2020-01-02,0,0,0,184,0,0,0
CNKO,2020-01-02,50,50,50,50,300,3,0
CNTB,2020-01-02,0,0,0,250,0,0,0
CNTX,2020-01-02,0,0,0,338,0,0,0
COCO,2020-01-02,910,945,885,945,9800,10,3600
COWL,2020-01-02,50,50,50,50,6720000,280,0
CPIN,2020-01-02,6600,6650,6500,6575,4949800,2978,814400
CPRI,2020-01-02,50,50,50,50,98900,10,0
CPRO,2020-01-02,50,50,50,50,100,1,0
CSAP,2020-01-02,0,0,0,450,0,0,0
CSIS,2020-01-02,90,90,86,90,214700,42,0
CTBN,2020-01-02,0,0,0,3150,0,0,0
CTRA,2020-01-02,1040,1050,1025,1025,8099700,1560,-1182800
CTTH,2020-01-02,70,70,67,70,30100,13,0
DART,2020-01-02,0,0,0,312,0,0,0
DAYA,2020-01-02,300,300,272,298,13400,27,0
DEAL,2020-01-02,180,186,177,178,2324600,515,102400
DEFI,2020-01-02,1900,1900,1890,1900,3000,12,0
DEWA,2020-01-02,50,50,50,50,13100,12,0
DFAM,2020-01-02,400,400,394,400,20640100,576,135600
DGIK,2020-01-02,50,50,50,50,20200,3,0
DIGI,2020-01-02,1700,2050,1690,2050,4300,9,0
DILD,2020-01-02,280,318,280,312,2436200,382,10000
DIVA,2020-01-02,3620,3630,3410,3440,202800,77,21600
DKFT,2020-01-02,144,172,143,160,109235300,7795,189500
DLTA,2020-01-02,6750,6750,6600,6700,1700,8,0
DMAS,2020-01-02,294,298,288,292,15524200,1380,-4363800
DMMX,2020-01-02,246,246,226,232,688900,147,0
DNAR,2020-01-02,240,240,240,240,100,1,0
DNET,2020-01-02,2980,3080,2980,3080,1000,7,0
DOID,2020-01-02,280,290,280,282,3616400,389,122900
DPNS,2020-01-02,0,0,0,254,0,0,0
DPUM,2020-01-02,111,111,111,111,100,1,0
DSFI,2020-01-02,100,102,100,100,144500,14,0
DSNG,2020-01-02,460,488,450,486,3640700,442,-2171500
DSSA,2020-01-02,13600,14350,13600,14350,500,5,0
DUCK,2020-01-02,1220,1235,1210,1235,27100,44,3000
DUTI,2020-01-02,0,0,0,5000,0,0,0
DVLA,2020-01-02,2290,2300,2210,2230,8000,25,1100
DWGL,2020-01-02,390,390,340,342,347800,161,-10800
DYAN,2020-01-02,118,118,113,115,117700,20,0
EAST,2020-01-02,92,93,87,92,939200,125,0
ECII,2020-01-02,1040,1040,1040,1040,12000,2,9800
EKAD,2020-01-02,1075,1100,1065,1100,331400,133,-27000
ELSA,2020-01-02,306,310,300,302,10464900,679,-15900
ELTY,2020-01-02,50,50,50,50,100,1,0
EMDE,2020-01-02,224,224,224,224,50000,5,0
EMTK,2020-01-02,5575,5575,5575,5575,200,1,0
ENRG,2020-01-02,50,51,50,50,19020900,281,0
ENVY,2020-01-02,900,935,890,895,545400,320,-81400
EPMT,2020-01-02,0,0,0,2050,0,0,0
ERAA,2020-01-02,1810,1840,1800,1830,14741300,2721,-13200
ERTX,2020-01-02,138,138,136,136,32000,2,0
ESIP,2020-01-02,300,300,296,298,13688800,1748,0
ESSA,2020-01-02,268,272,266,266,3110700,332,-971500
ESTI,2020-01-02,60,60,57,60,317000,34,0
ETWA,2020-01-02,64,64,64,64,1900,2,0
EXCL,2020-01-02,3170,3220,3140,3210,3718200,1980,-786600
FAST,2020-01-02,2550,2550,2450,2470,1400,8,-600
FASW,2020-01-02,0,0,0,7700,0,0,0
FILM,2020-01-02,179,184,176,179,2286000,378,-460200
FINN,2020-01-02,0,0,0,50,0,0,0
FIRE,2020-01-02,320,330,246,246,17256800,5018,-195500
FISH,2020-01-02,0,0,0,3800,0,0,0
FITT,2020-01-02,74,75,70,73,247700,65,0
FMII,2020-01-02,0,0,0,470,0,0,0
FOOD,2020-01-02,120,125,113,113,452700,125,0
FORU,2020-01-02,0,0,0,99,0,0,0
FORZ,2020-01-02,50,50,50,50,189900,50,0
FPNI,2020-01-02,119,122,119,121,201300,37,-1000
FREN,2020-01-02,139,140,136,136,32022100,1543,-4750700
FUJI,2020-01-02,102,115,102,113,17300,14,0
GAMA,2020-01-02,50,51,50,50,1536000,47,0
GDST,2020-01-02,63,68,62,63,609800,70,-150000
GDYR,2020-01-02,0,0,0,2000,0,0,0
GEMA,2020-01-02,338,338,338,338,20000,1,0
GEMS,2020-01-02,0,0,0,2550,0,0,0
GGRM,2020-01-02,53000,53500,52600,53350,725100,1419,-222900
GGRP,2020-01-02,386,388,382,386,27700,19,1300
GHON,2020-01-02,0,0,0,1650,0,0,0
GIAA,2020-01-02,498,500,494,494,5822400,1161,1017800
GJTL,2020-01-02,585,585,580,580,2992200,321,-344400
GLOB,2020-01-02,382,476,382,424,48300,68,0
GLVA,2020-01-02,300,306,262,300,4263800,1030,-200000
GMFI,2020-01-02,172,175,171,171,720800,96,0
GMTD,2020-01-02,15950,15950,15950,15950,100,1,100
GOLD,2020-01-02,220,228,220,228,500,2,-400
GOLL,2020-01-02,0,0,0,50,0,0,0
GOOD,2020-01-02,1505,1525,1505,1510,366700,128,0
GPRA,2020-01-02,75,76,75,75,36200,5,0
GREN,2020-01-02,0,0,0,328,0,0,0
GSMF,2020-01-02,0,0,0,100,0,0,0
GTBO,2020-01-02,157,157,157,157,100,1,0
GWSA,2020-01-02,152,169,151,154,11100,7,0
GZCO,2020-01-02,50,51,50,50,25096200,703,0
HADE,2020-01-02,50,50,50,50,100,1,0
HDFA,2020-01-02,0,0,0,130,0,0,0
HDIT,2020-01-02,700,700,670,670,700,5,0
HDTX,2020-01-02,0,0,0,120,0,0,0
HEAL,2020-01-02,3550,3690,3550,3670,124800,88,7700
HELI,2020-01-02,206,210,197,206,858000,23,0
HERO,2020-01-02,845,885,840,885,900,4,0
HEXA,2020-01-02,3480,3480,3460,3480,47500,23,-2900
HITS,2020-01-02,720,720,720,720,100,1,0
HKMU,2020-01-02,258,260,254,256,7724800,29,0
HMSP,2020-01-02,2110,2120,2080,2090,15983100,2540,1976700
HOKI,2020-01-02,940,950,925,930,20884300,535,-135700
HOME,2020-01-02,50,50,50,50,86300,21,0
HOTL,2020-01-02,156,169,141,143,52213600,159,-130700
HRME,2020-01-02,860,880,830,880,26150200,539,11400
HRTA,2020-01-02,220,220,195,197,682700,205,0
HRUM,2020-01-02,1320,1325,1315,1320,263800,50,125400
IATA,2020-01-02,50,50,50,50,8300,2,-400000
IBFN,2020-01-02,0,0,0,242,0,0,0
IBST,2020-01-02,0,0,0,6525,0,0,0
ICBP,2020-01-02,11275,11300,11100,11150,1240200,1752,201800
ICON,2020-01-02,70,70,65,67,469600,74,0
IDPR,2020-01-02,0,0,0,368,0,0,0
IFII,2020-01-02,210,212,200,200,768800,185,0
IFSH,2020-01-02,600,650,560,645,83000,68,0
IGAR,2020-01-02,340,340,330,340,17200,6,0
IIKP,2020-01-02,50,50,50,50,1100,2,0
IKAI,2020-01-02,73,77,73,74,7574500,398,-3193800
IKBI,2020-01-02,0,0,0,260,0,0,0
IMAS,2020-01-02,1155,1155,1110,1125,783300,327,1200
IMJS,2020-01-02,292,304,292,304,108200,33,0
IMPC,2020-01-02,1050,1050,1045,1045,396300,36,0
INAF,2020-01-02,890,990,880,955,15762200,4476,45900
INAI,2020-01-02,440,440,430,430,21700,9,0
INCF,2020-01-02,50,60,50,50,16559600,1374,0
INCI,2020-01-02,418,418,418,418,300,2,0
INCO,2020-01-02,3650,3670,3510,3620,9602500,2441,1654800
INDF,2020-01-02,7925,8000,7825,7975,5257300,2148,1709700
INDR,2020-01-02,2430,2500,2400,2470,31500,44,0
INDS,2020-01-02,2300,2300,2200,2200,200,2,0
INDX,2020-01-02,52,56,52,54,1400,10,0
INDY,2020-01-02,1195,1210,1175,1210,2738700,716,-154000
INKP,2020-01-02,7725,7750,7600,7625,1495800,1385,7800
INOV,2020-01-02,378,378,370,372,2090100,142,0
INPC,2020-01-02,61,63,61,63,151700,11,0
INPP,2020-01-02,840,840,840,840,200,2,0
INPS,2020-01-02,4050,4060,4050,4060,49700,47,0
INRU,2020-01-02,0,0,0,790,0,0,0
INTA,2020-01-02,496,496,460,460,3400,6,0
INTD,2020-01-02,350,350,348,348,12200,4,0
INTP,2020-01-02,19350,19350,18300,18525,1451300,2076,147000
IPCC,2020-01-02,685,685,675,680,160200,70,0
IPCM,2020-01-02,165,187,165,185,223000,112,2200
IPOL,2020-01-02,93,93,93,93,500,2,0
IPTV,2020-01-02,505,505,498,505,6440700,6149,159900
IRRA,2020-01-02,650,650,640,645,11512400,2501,0
ISAT,2020-01-02,2910,2930,2860,2870,1142700,818,274300
ISSP,2020-01-02,184,187,182,186,2800600,339,-434100
ITIC,2020-01-02,2680,2730,2300,2630,16198100,2785,-172000
ITMA,2020-01-02,560,590,550,565,12700,29,0
ITMG,2020-01-02,11450,11450,11225,11350,866600,1345,-366400
ITTG,2020-01-02,0,0,0,82,0,0,0
JAST,2020-01-02,1425,1430,1415,1415,6316800,80,1600
JAWA,2020-01-02,92,92,88,88,10000,3,0
JAYA,2020-01-02,81,84,80,81,496400,77,0
JECC,2020-01-02,0,0,0,6175,0,0,0
JGLE,2020-01-02,0,0,0,50,0,0,0
JIHD,2020-01-02,550,550,550,550,500,1,0
JKON,2020-01-02,505,505,505,505,100,1,0
JKSW,2020-01-02,0,0,0,60,0,0,0
JMAS,2020-01-02,0,0,0,880,0,0,0
JPFA,2020-01-02,1540,1565,1530,1535,9486700,2291,-962700
JRPT,2020-01-02,585,605,570,590,7496000,357,3222600
JSKY,2020-01-02,210,212,202,206,6521800,1054,35000
JSMR,2020-01-02,5225,5250,5175,5175,816700,689,-28600
JSPT,2020-01-02,0,0,0,1025,0,0,0
JTPE,2020-01-02,980,980,975,980,265500,13,0
KAEF,2020-01-02,1250,1300,1240,1250,5746400,2078,-28700
KARW,2020-01-02,64,66,63,63,46000,14,0
KAYU,2020-01-02,68,69,66,66,1453100,206,0
KBLI,2020-01-02,530,535,520,535,4565800,264,49600
KBLM,2020-01-02,314,314,302,302,49400,80,15600
KBLV,2020-01-02,274,274,274,274,200,2,0
KBRI,2020-01-02,0,0,0,50,0,0,0
KDSI,2020-01-02,1170,1390,1140,1155,18600,27,0
KEEN,2020-01-02,550,555,545,555,3251500,141,0
KEJU,2020-01-02,950,975,935,935,273700,324,-1000
KIAS,2020-01-02,65,68,62,65,80200,33,0
KICI,2020-01-02,210,250,202,202,19300,7,0
KIJA,2020-01-02,296,302,286,294,1592600,228,397300
KINO,2020-01-02,3430,3440,3350,3380,519500,137,52200
KIOS,2020-01-02,0,0,0,310,0,0,0
KJEN,2020-01-02,2050,2050,1990,1990,235800,386,0
KKGI,2020-01-02,238,254,228,230,70300,17,-50000
KLBF,2020-01-02,1620,1635,1600,1615,14075700,1530,-2023300
KMTR,2020-01-02,318,320,308,316,1900,5,-400
KOBX,2020-01-02,119,120,118,119,42300,32,0
KOIN,2020-01-02,113,141,112,121,22800,14,21800
KONI,2020-01-02,0,0,0,630,0,0,0
KOPI,2020-01-02,620,620,620,620,19300,18,0
KOTA,2020-01-02,835,840,820,825,16392500,309,-137800
KPAL,2020-01-02,0,0,0,138,0,0,0
KPAS,2020-01-02,65,67,65,65,884200,140,0
KPIG,2020-01-02,138,138,132,135,910300,91,12732300
KRAH,2020-01-02,1650,1650,1640,1645,462500,138,0
KRAS,2020-01-02,306,306,298,302,2580800,393,424300
