AALI,2020-01-07,13500,13750,13225,13400,1397200,1478,-196600
ABBA,2020-01-07,104,108,103,104,19001800,1148,50000
ABDA,2020-01-07,0,0,0,6925,0,0,0
ABMM,2020-01-07,0,0,0,1530,0,0,0
ACES,2020-01-07,1470,1485,1415,1440,34751300,6487,13521700
ACST,2020-01-07,1000,1000,980,1000,2100,6,1300
ADES,2020-01-07,1050,1080,1025,1065,20600,22,10000
ADHI,2020-01-07,1190,1200,1180,1185,5072100,1155,-689300
ADMF,2020-01-07,10350,10400,10300,10300,273700,90,44400
ADMG,2020-01-07,188,194,186,186,565000,46,0
ADRO,2020-01-07,1480,1540,1460,1540,74336500,7716,-17185900
AGAR,2020-01-07,358,370,356,370,61400,33,0
AGII,2020-01-07,645,645,625,625,126300,70,0
AGRO,2020-01-07,196,199,196,199,1191700,330,-251700
AGRS,2020-01-07,141,150,140,141,135900,31,0
AHAP,2020-01-07,59,62,59,60,9300,11,0
AIMS,2020-01-07,0,0,0,180,0,0,0
AISA,2020-01-07,0,0,0,168,0,0,0
AKKU,2020-01-07,50,50,50,50,2500,3,0
AKPI,2020-01-07,410,410,410,410,6200,3,-6200
AKRA,2020-01-07,3690,3700,3490,3530,17326000,3127,5052700
AKSI,2020-01-07,1080,1080,810,810,82300,47,13900
ALDO,2020-01-07,400,400,390,400,10800,5,0
ALKA,2020-01-07,380,410,380,410,300,3,0
ALMI,2020-01-07,310,386,310,348,27200,26,600
ALTO,2020-01-07,386,400,380,400,2631100,22,0
AMAG,2020-01-07,296,296,296,296,100,1,0
AMFG,2020-01-07,3700,3900,3700,3860,4700,17,0
AMIN,2020-01-07,310,310,310,310,2500,2,0
AMRT,2020-01-07,845,850,840,840,20500,21,0
ANDI,2020-01-07,50,50,50,50,1235300,160,0
ANJT,2020-01-07,0,0,0,945,0,0,0
ANTM,2020-01-07,885,895,865,875,93750600,7907,4153600
APEX,2020-01-07,332,332,332,332,100,1,0
APIC,2020-01-07,700,700,690,700,17354500,1105,276000
APII,2020-01-07,171,171,171,171,100,1,0
APLI,2020-01-07,132,157,132,142,86000,86,0
APLN,2020-01-07,177,177,175,175,8621200,645,2048400
APOL,2020-01-07,0,0,0,50,0,0,0
ARGO,2020-01-07,0,0,0,825,0,0,0
ARII,2020-01-07,0,0,0,715,0,0,0
ARKA,2020-01-07,2120,2140,2000,2120,1479000,1217,0
ARMY,2020-01-07,0,0,0,50,0,0,0
ARNA,2020-01-07,440,456,440,446,1236800,68,5221300
ARTA,2020-01-07,422,422,422,422,5000,1,0
ARTI,2020-01-07,50,50,50,50,11100,3,0
ARTO,2020-01-07,2850,2850,2850,2850,18600,14,-17400
ASBI,2020-01-07,292,304,292,304,400,4,200
ASDM,2020-01-07,1025,1025,1015,1015,600,2,0
ASGR,2020-01-07,945,965,935,965,350200,78,279500
ASII,2020-01-07,6800,6825,6675,6775,27963000,4909,662994
ASJT,2020-01-07,129,136,125,130,120100,50,0
ASMI,2020-01-07,1225,1235,1225,1235,46000,19,2000
ASRI,2020-01-07,236,238,232,236,3340600,554,-454100
ASRM,2020-01-07,0,0,0,2010,0,0,0
ASSA,2020-01-07,690,705,680,690,8500300,385,-566800
ATIC,2020-01-07,0,0,0,615,0,0,0
AUTO,2020-01-07,1265,1270,1245,1255,1125100,372,20100
BABP,2020-01-07,50,50,50,50,1500,4,0
BABP-W3,2020-01-07,44,44,36,36,1000,0,0
BABP-W4,2020-01-07,14,15,14,15,1601100,0,0
BACA,2020-01-07,308,310,308,308,4953600,890,-6500
BAJA,2020-01-07,63,65,62,62,704000,53,0
BALI,2020-01-07,935,950,935,935,4000,5,0
BAPA,2020-01-07,72,72,71,71,700,7,0
BAPI,2020-01-07,50,50,50,50,388900,15,0
BATA,2020-01-07,640,640,630,635,75000,16,-100
BAYU,2020-01-07,1150,1190,1100,1185,134600,46,-10400
BBCA,2020-01-07,33675,33850,33650,33700,9004500,5819,1299658
BBHI,2020-01-07,120,122,120,121,10400,9,0
BBKP,2020-01-07,230,238,226,234,5119100,561,601500
BBLD,2020-01-07,0,0,0,420,0,0,0
BBMD,2020-01-07,2400,2550,2400,2400,20500,9,0
BBNI,2020-01-07,7675,7700,7525,7550,19024900,5936,-1121800
BBRI,2020-01-07,4410,4410,4380,4400,103948100,6281,-54109700
BBRM,2020-01-07,50,50,50,50,204000,3,204000
BBTN,2020-01-07,2110,2140,2100,2120,18636600,3702,-2875000
BBYB,2020-01-07,274,276,272,276,60300,6,-56800
BCAP,2020-01-07,136,140,136,140,120000,17,-20000
BCIC,2020-01-07,0,0,0,450,0,0,0
BCIP,2020-01-07,59,61,58,60,916800,75,0
