AALI,2019-11-13,12750,12750,12225,12400,1277700,1280,193000
ABBA,2019-11-13,113,120,111,113,21367300,2517,1117200
ABDA,2019-11-13,0,0,0,6975,0,0,0
ABMM,2019-11-13,0,0,0,1520,0,0,0
ACES,2019-11-13,1750,1780,1705,1715,31548300,6747,2631700
ACST,2019-11-13,1170,1170,1140,1150,435200,135,423000
ADES,2019-11-13,1100,1100,1085,1085,7300,12,0
ADHI,2019-11-13,1210,1210,1190,1195,4103700,1412,961500
ADMF,2019-11-13,10650,10675,10600,10625,8700,15,-300
ADMG,2019-11-13,192,199,190,195,1716100,129,-1359500
ADRO,2019-11-13,1425,1435,1330,1335,44738000,4834,5039200
AGII,2019-11-13,585,595,585,585,45500,40,0
AGRO,2019-11-13,191,194,190,192,1523700,188,0
AGRS,2019-11-13,178,180,171,178,32200,25,0
AHAP,2019-11-13,64,83,64,71,5839700,680,0
AIMS,2019-11-13,0,0,0,180,0,0,0
AISA,2019-11-13,0,0,0,168,0,0,0
AKKU,2019-11-13,50,50,50,50,20300,21,0
AKPI,2019-11-13,0,0,0,430,0,0,0
AKRA,2019-11-13,3800,3850,3750,3750,5417200,1419,1651600
AKSI,2019-11-13,870,870,850,850,1837200,172,130600
ALDO,2019-11-13,380,382,380,380,50200,7,0
ALKA,2019-11-13,540,540,384,402,7500,7,0
ALMI,2019-11-13,320,326,266,300,36300,19,0
ALTO,2019-11-13,378,380,372,380,2821200,111,0
AMAG,2019-11-13,300,306,300,306,500,2,0
AMFG,2019-11-13,3410,3450,3400,3400,3000,12,2300
AMIN,2019-11-13,310,310,310,310,700,2,0
AMRT,2019-11-13,890,890,875,880,25300,33,2800
ANDI,2019-11-13,230,266,228,238,90855500,9443,6125600
ANJT,2019-11-13,850,875,850,875,472400,50,115200
ANTM,2019-11-13,830,835,815,820,43113100,4106,-780500
APEX,2019-11-13,430,430,430,430,400,2,0
APIC,2019-11-13,655,660,645,655,23809200,2000,-121000
APII,2019-11-13,182,182,182,182,100,1,0
APLI,2019-11-13,118,125,118,125,578100,30,0
APLN,2019-11-13,180,197,180,192,27900400,1482,-1880100
APOL,2019-11-13,0,0,0,50,0,0,0
ARGO,2019-11-13,0,0,0,825,0,0,0
ARII,2019-11-13,640,640,640,640,11000,2,0
ARKA,2019-11-13,1625,1630,1610,1625,257600,106,0
ARMY,2019-11-13,51,67,51,67,85254100,3946,-7831200
ARNA,2019-11-13,500,505,498,500,692400,250,226200
ARTA,2019-11-13,322,418,322,418,4100,7,0
ARTI,2019-11-13,50,50,50,50,300,3,0
ARTO,2019-11-13,1650,2160,1310,2160,780400,801,-800
ASBI,2019-11-13,308,308,308,308,100,1,0
ASDM,2019-11-13,0,0,0,1040,0,0,0
ASGR,2019-11-13,965,965,955,955,158000,83,40900
ASII,2019-11-13,6775,6775,6675,6725,20566300,3079,4952766
ASJT,2019-11-13,184,192,184,185,100500,42,0
ASMI,2019-11-13,990,990,975,975,52800,34,19500
ASRI,2019-11-13,264,266,262,264,3844700,364,1295500
ASRM,2019-11-13,2000,2000,1895,1940,10500,9,-1000
ASSA,2019-11-13,725,745,705,710,5858200,279,-1600000
ATIC,2019-11-13,0,0,0,785,0,0,0
AUTO,2019-11-13,1250,1280,1250,1260,1316400,472,-210300
BABP,2019-11-13,50,50,50,50,15300,12,0
BABP-W3,2019-11-13,0,0,0,25,0,0,0
BACA,2019-11-13,0,0,0,268,0,0,0
BAJA,2019-11-13,83,88,74,76,2460700,432,-92500
BALI,2019-11-13,1420,1420,1275,1275,18500,12,0
BAPA,2019-11-13,79,80,76,80,102100,12,0
BAPI,2019-11-13,50,50,50,50,109700,70,0
BATA,2019-11-13,650,660,650,660,1000,8,-800
BAYU,2019-11-13,1550,1550,1550,1550,1000,1,0
BBCA,2019-11-13,31325,31425,31325,31400,8016700,3507,-2692540
BBHI,2019-11-13,165,165,155,158,141500,27,0
BBKP,2019-11-13,254,254,250,252,2443900,381,1525800
BBLD,2019-11-13,430,430,418,426,7500,15,0
BBMD,2019-11-13,0,0,0,2390,0,0,0
BBNI,2019-11-13,7600,7600,7350,7350,23806500,4625,6296200
BBRI,2019-11-13,4000,4010,3920,3960,150088500,20379,20307353
BBRM,2019-11-13,50,50,50,50,100,1,0
BBTN,2019-11-13,1875,1880,1840,1840,8191800,2150,2898000
BBYB,2019-11-13,286,286,286,286,100,1,0
BCAP,2019-11-13,144,144,134,142,2159900,650,-455100
BCIC,2019-11-13,0,0,0,450,0,0,0
BCIP,2019-11-13,83,83,82,83,181600,14,0
BDMN,2019-11-13,4150,4180,4120,4140,1130300,636,728200
BEEF,2019-11-13,340,344,338,340,2141400,212,33100
BEKS,2019-11-13,50,50,50,50,100,1,0
BELL,2019-11-13,520,520,515,515,59200,27,0
BEST,2019-11-13,228,242,228,236,23377100,1325,7058800
BFIN,2019-11-13,600,600,590,590,278400,23,71900
BGTG,2019-11-13,66,68,64,65,2119900,95,0
BHIT,2019-11-13,72,72,69,71,23505400,7417,2886800
BIKA,2019-11-13,193,202,193,200,17000,6,0
BIMA,2019-11-13,50,52,50,50,36400,9,0
BINA,2019-11-13,800,845,800,845,200,2,0
BIPI,2019-11-13,50,50,50,50,24700,11,0
BIPP,2019-11-13,76,76,70,70,119700,13,0
BIRD,2019-11-13,2110,2110,2030,2080,687200,412,54900
BISI,2019-11-13,1120,1125,1110,1115,87300,74,6500
BJBR,2019-11-13,1610,1610,1575,1595,1287600,382,80200
BJTM,2019-11-13,700,705,700,700,10211000,458,-8066400
BKDP,2019-11-13,55,58,55,57,38400,17,0
BKSL,2019-11-13,106,108,105,106,29806700,574,2701200
BKSW,2019-11-13,190,228,148,148,737400,411,-1200
BLTA,2019-11-13,0,0,0,50,0,0,0
BLTZ,2019-11-13,3110,3110,3110,3110,100,1,0
BLUE,2019-11-13,500,500,492,498,43800,27,0
BMAS,2019-11-13,0,0,0,314,0,0,0
BMRI,2019-11-13,7000,7000,6775,6875,37574200,6127,3133425
BMSR,2019-11-13,244,280,185,185,6811000,1383,399000
BMTR,2019-11-13,404,406,394,394,20457700,1486,4173000
BNBA,2019-11-13,328,328,320,322,158300,32,-52000
BNBR,2019-11-13,50,50,50,50,200100,3,0
BNGA,2019-11-13,960,970,945,950,1497000,360,-478800
BNII,2019-11-13,218,220,212,216,667100,119,217200
BNLI,2019-11-13,1250,1260,1225,1230,27024900,1386,-7061100
BOGA,2019-11-13,805,805,790,800,6087900,779,133100
BOLA,2019-11-13,358,358,356,358,24900,21,0
BOLT,2019-11-13,840,840,830,835,115800,134,0
BORN,2019-11-13,0,0,0,50,0,0,0
BOSS,2019-11-13,240,252,173,179,22733900,4177,-159000
BPFI,2019-11-13,1240,1240,1240,1240,200000,4,200000
BPII,2019-11-13,0,0,0,10000,0,0,0
BPTR,2019-11-13,99,99,93,95,1149700,53,0
BRAM,2019-11-13,9775,9775,9775,9775,100,1,0
BRIS,2019-11-13,374,376,372,374,902500,363,18600
BRMS,2019-11-13,58,58,56,56,91702200,941,-290000
BRNA,2019-11-13,0,0,0,1095,0,0,0
BRPT,2019-11-13,995,1040,990,1035,109975300,9428,-1825200
BSDE,2019-11-13,1395,1395,1375,1385,4919700,1220,-2385900
BSIM,2019-11-13,515,550,515,550,500,5,0
BSIM-W3,2019-11-13,48,48,43,43,600,0,0
BSSR,2019-11-13,1790,1850,1790,1850,6700,16,0
BSWD,2019-11-13,0,0,0,1750,0,0,0
BTEK,2019-11-13,50,60,50,55,66016800,2627,1372600
BTEL,2019-11-13,0,0,0,50,0,0,0
BTON,2019-11-13,204,210,204,208,243700,14,0
BTPN,2019-11-13,3170,3190,3110,3180,5500,21,0
BTPS,2019-11-13,3890,4000,3880,4000,6701000,2879,-2032000
BUDI,2019-11-13,101,101,100,100,133700,7,0
BUKK,2019-11-13,1740,1740,1740,1740,100,1,0
BULL,2019-11-13,181,184,180,180,32720100,133,2302300
BUMI,2019-11-13,81,81,78,78,224686100,2041,80695800
BUVA,2019-11-13,79,81,79,81,332300,9,-300
BVIC,2019-11-13,160,161,159,159,74100,6,-10400
BWPT,2019-11-13,118,118,113,113,16706800,723,6654400
BYAN,2019-11-13,13800,13800,13000,13000,400,4,200
CAKK,2019-11-13,85,89,79,82,4595200,581,0
CAMP,2019-11-13,384,384,376,380,413600,223,900
CANI,2019-11-13,190,196,161,185,72100,21,0
CARS,2019-11-13,216,218,210,212,2098000,128,0
CASA,2019-11-13,370,370,364,370,11566600,683,85700
CASS,2019-11-13,0,0,0,625,0,0,0
CCSI,2019-11-13,230,262,230,258,4113000,674,760600
CEKA,2019-11-13,1620,1620,1580,1585,66700,53,0
CENT,2019-11-13,67,67,65,66,6293200,60,0
CFIN,2019-11-13,280,280,278,278,128500,32,0
CINT,2019-11-13,244,244,242,244,34000,20,0
CITA,2019-11-13,1930,1930,1930,1930,100,1,0
CITY,2019-11-13,174,186,172,186,54900,14,0
CKRA,2019-11-13,0,0,0,76,0,0,0
CLAY,2019-11-13,4400,4450,3830,4410,1549500,189,17300
CLEO,2019-11-13,535,540,525,530,8482700,660,453400
CLPI,2019-11-13,775,775,760,765,189200,38,0
CMNP,2019-11-13,1850,1930,1810,1925,22800,92,-18600
