AALI,2019-11-20,12600,13125,12450,13000,1641200,1379,242000
ABBA,2019-11-20,124,126,111,111,104624200,5673,1027800
ABDA,2019-11-20,0,0,0,6975,0,0,0
ABMM,2019-11-20,1355,1405,1355,1400,6700,25,0
ACES,2019-11-20,1645,1675,1635,1675,21262500,6244,-5373300
ACST,2019-11-20,1120,1120,1000,1000,550400,254,248200
ADES,2019-11-20,1070,1070,1040,1065,21500,27,0
ADHI,2019-11-20,1220,1230,1205,1210,2519600,1077,-118900
ADMF,2019-11-20,10525,10550,10525,10525,647500,39,-100
ADMG,2019-11-20,192,194,192,192,75300,22,0
ADRO,2019-11-20,1315,1335,1300,1335,26231800,2912,-9257900
AGII,2019-11-20,585,590,580,580,30200,22,0
AGRO,2019-11-20,189,191,184,186,2139200,227,-700
AGRS,2019-11-20,176,182,170,170,50900,56,0
AHAP,2019-11-20,59,66,59,64,133200,60,0
AIMS,2019-11-20,0,0,0,180,0,0,0
AISA,2019-11-20,0,0,0,168,0,0,0
AKKU,2019-11-20,50,50,50,50,19200,11,0
AKPI,2019-11-20,364,364,364,364,200,2,0
AKRA,2019-11-20,3700,3740,3680,3700,18651600,2017,1717300
AKSI,2019-11-20,800,800,795,800,2900100,161,24300
ALDO,2019-11-20,380,382,378,378,50900,12,0
ALKA,2019-11-20,510,510,510,510,200,1,0
ALMI,2019-11-20,282,320,270,300,2800,6,0
ALTO,2019-11-20,386,386,376,380,2271000,116,0
AMAG,2019-11-20,0,0,0,306,0,0,0
AMFG,2019-11-20,3450,3450,3440,3450,57900,18,-3000
AMIN,2019-11-20,298,328,276,328,9200,14,0
AMRT,2019-11-20,875,880,875,880,1100,7,0
ANDI,2019-11-20,147,165,145,149,11997300,2766,-1713700
ANJT,2019-11-20,0,0,0,900,0,0,0
ANTM,2019-11-20,840,845,820,825,38079700,4265,7472600
APEX,2019-11-20,430,505,336,352,37000,19,0
APIC,2019-11-20,650,665,645,645,19131900,1391,1211000
APII,2019-11-20,163,163,162,162,38700,3,0
APLI,2019-11-20,141,147,132,145,456700,65,63800
APLN,2019-11-20,196,199,190,190,22456300,1756,4883700
APOL,2019-11-20,0,0,0,50,0,0,0
ARGO,2019-11-20,0,0,0,825,0,0,0
ARII,2019-11-20,640,640,640,640,10000,1,0
ARKA,2019-11-20,1550,1560,1530,1555,277000,82,0
ARMY,2019-11-20,60,71,60,65,19028000,1217,-1805500
ARNA,2019-11-20,472,488,450,468,1202900,194,491400
ARTA,2019-11-20,360,360,360,360,100,1,0
ARTI,2019-11-20,50,50,50,50,1200,2,0
ARTO,2019-11-20,2700,2700,2140,2230,198200,408,0
ASBI,2019-11-20,0,0,0,298,0,0,0
